"Domain","Distance.Domain.Motif","ocurrences"
"PF13853.9",-18,17
"PF13853.9",-17,29
"PF13853.9",-16,30
"PF13853.9",-15,54
"PF13855.9",-28,1
"PF13855.9",-20,1
"PF13855.9",-18,1
"PF13855.9",-17,3
"PF13855.9",-16,4
"PF13855.9",-15,4
"PF13855.9",-14,3
"PF13855.9",-13,1
"PF13855.9",-12,2
"PF13855.9",-11,1
"PF13855.9",-8,1
"PF13855.9",-3,1
"PF13855.9",1,1
"PF13855.9",4,1
"PF13855.9",6,2
"PF13855.9",9,1
"PF13855.9",12,3
"PF13855.9",13,1
"PF13855.9",14,5
"PF13855.9",15,10
"PF13855.9",16,5
"PF13855.9",17,5
"PF13855.9",18,7
"PF13855.9",19,3
"PF13855.9",20,5
"PF13855.9",21,2
"PF13855.9",22,1
"PF13855.9",25,1
"PF13855.9",26,1
"PF13855.9",28,1
"PF13855.9",30,1
"PF13855.9",118,1
"PF13855.9",615,1
"PF13871.9",-239,1
"PF13871.9",-156,1
"PF13889.9",-22,1
"PF13889.9",-15,1
"PF13895.9",-13,1
"PF13895.9",-12,1
"PF13895.9",-8,1
"PF13895.9",-1,2
"PF13895.9",1,2
"PF13895.9",3,1
"PF13895.9",5,1
"PF13895.9",6,2
"PF13895.9",8,2
"PF13895.9",9,1
"PF13895.9",10,1
"PF13895.9",11,1
"PF13895.9",13,1
"PF13927.9",-7,1
"PF13927.9",-1,1
"PF13927.9",6,3
"PF13927.9",7,1
"PF13927.9",8,5
"PF13927.9",9,7
"PF13927.9",10,5
"PF13927.9",11,9
"PF13927.9",12,7
"PF13927.9",13,3
"PF13927.9",15,2
"PF13927.9",22,1
"PF13927.9",1764,1
"PF14382.9",1,1
"PF14382.9",7,1
"PF14566.9",-78,1
"PF14566.9",-49,1
"PF14566.9",-24,1
"PF14566.9",-10,1
"PF14580.9",1,1
"PF14580.9",19,1
"PF14845.9",14,2
"PF15277.9",7,2
"PF15625.9",-230,1
"PF15625.9",-173,1
"PF16070.8",9,2
"PF16076.8",-190,1
"PF16076.8",-174,1
"PF16076.8",-166,1
"PF16184.8",-130,1
"PF16184.8",-94,1
"PF16184.8",-12,1
"PF16184.8",-5,1
"PF16184.8",8,1
"PF16184.8",9,1
"PF16184.8",10,3
"PF16184.8",11,1
"PF16184.8",12,2
"PF16184.8",14,1
"PF16184.8",16,1
"PF16184.8",27,1
"PF16184.8",237,1
"PF16207.8",-28,1
"PF16207.8",-24,1
"PF16207.8",-16,1
"PF16207.8",-15,2
"PF16207.8",-12,1
"PF16212.8",-662,1
"PF16212.8",-657,1
"PF16212.8",-656,1
"PF16212.8",-492,1
"PF16212.8",-456,1
"PF16212.8",-449,2
"PF16212.8",-437,1
"PF16212.8",-8,1
"PF16300.8",-5,2
"PF16575.8",-1,2
"PF16575.8",57,1
"PF17172.7",-15,1
"PF17172.7",-14,1
"PF17450.5",3,2
"PF17820.4",1,1
"PF17820.4",14,1
"PF17889.4",1,2
"PF17900.4",-228,1
"PF17900.4",-90,1
"PF17900.4",-3,1
"PF17900.4",3,3
"PF17900.4",5,1
"PF18139.4",-11,3
"PF18139.4",-10,2
"PF18139.4",6,1
"PF18452.4",-7,1
"PF18452.4",-5,1
"PF18452.4",-3,1
"PF18452.4",73,1
"PF18837.4",1,2
"PF19028.3",-2,2
"PF19028.3",-1,14
"PF19699.2",-268,1
"PF19699.2",-261,1
"PF19699.2",-245,1
"PF20179.1",13,1
"PF20179.1",14,1
"PF20256.1",1,3
"PF20309.1",-25,1
"PF20309.1",-22,1
"PF20309.1",-18,1
"PF20422.1",-4,1
"PF20422.1",-3,5
