"Domain","Distance.Domain.Motif","ocurrences"
"PF02803.21",-15,1
"PF02803.21",-14,1
"PF02878.19",23,1
"PF02878.19",26,4
"PF02893.23",6,1
"PF02893.23",24,1
"PF02902.22",-150,1
"PF02902.22",6,1
"PF02902.22",11,1
"PF02902.22",18,1
"PF02928.19",-9,2
"PF02933.20",-10,4
"PF02990.19",-9,6
"PF02990.19",-8,1
"PF02990.19",-7,6
"PF02990.19",-6,6
"PF02990.19",18,3
"PF03009.20",-1,2
"PF03018.17",-89,1
"PF03018.17",-4,1
"PF03018.17",-1,1
"PF03031.21",-106,2
"PF03031.21",-103,1
"PF03031.21",-12,1
"PF03031.21",41,1
"PF03061.25",-19,1
"PF03061.25",1,9
"PF03061.25",6,1
"PF03061.25",7,1
"PF03061.25",8,1
"PF03061.25",12,1
"PF03061.25",14,1
"PF03080.18",-26,1
"PF03080.18",-25,1
"PF03080.18",-24,1
"PF03080.18",-11,3
"PF03080.18",-10,10
"PF03096.17",-15,1
"PF03096.17",18,1
"PF03106.18",89,2
"PF03106.18",106,1
"PF03141.19",1,6
"PF03143.20",-16,1
"PF03143.20",20,1
"PF03143.20",22,1
"PF03144.28",-34,1
"PF03144.28",-15,2
"PF03144.28",-14,2
"PF03144.28",-11,1
"PF03144.28",-10,2
"PF03144.28",-9,3
"PF03144.28",-7,1
"PF03144.28",-5,1
"PF03159.21",17,1
"PF03159.21",43,1
"PF03159.21",44,1
"PF03159.21",48,2
"PF03168.16",-6,1
"PF03168.16",-4,2
"PF03168.16",-3,1
"PF03168.16",-1,2
"PF03168.16",1,1
"PF03169.18",-47,1
"PF03169.18",210,1
"PF03171.23",-98,1
"PF03171.23",-86,1
"PF03171.23",-38,1
"PF03171.23",91,1
"PF03178.18",-897,1
"PF03178.18",-865,1
"PF03178.18",-742,1
"PF03178.18",-26,1
"PF03283.16",-61,1
"PF03283.16",-23,1
"PF03283.16",1,7
"PF03283.16",5,1
"PF03330.21",-33,1
"PF03330.21",-31,14
"PF03330.21",-30,24
"PF03330.21",-29,11
"PF03330.21",-28,16
"PF03358.18",-8,2
"PF03358.18",-7,2
"PF03358.18",-6,1
"PF03360.19",-22,1
"PF03360.19",-20,2
"PF03360.19",-18,1
"PF03360.19",-15,1
"PF03360.19",-14,3
"PF03360.19",-13,3
"PF03360.19",-12,5
"PF03372.26",-485,1
"PF03372.26",-481,1
"PF03372.26",-463,1
"PF03372.26",-112,1
"PF03372.26",-1,7
"PF03372.26",1,21
"PF03385.20",-70,1
"PF03385.20",-67,1
"PF03404.19",9,5
"PF03404.19",10,2
"PF03447.19",-161,1
"PF03447.19",-27,1
"PF03447.19",-1,4
"PF03476.19",1,2
"PF03641.17",-38,2
"PF03641.17",-37,2
"PF03662.17",6,5
"PF03662.17",8,1
"PF03721.17",18,2
"PF03721.17",19,1
"PF03725.18",300,1
"PF03725.18",363,1
"PF03764.21",-22,2
"PF03764.21",-21,1
"PF03876.20",1,2
"PF03950.21",9,2
"PF03982.16",-52,1
"PF03982.16",-24,1
"PF03982.16",61,1
"PF03982.16",70,1
"PF04030.17",-32,2
"PF04030.17",-31,3
"PF04030.17",-22,1
"PF04030.17",98,1
"PF04055.24",-17,1
"PF04055.24",-12,1
"PF04055.24",-1,2
"PF04055.24",9,1
"PF04055.24",11,1
"PF04055.24",12,1
"PF04055.24",14,1
"PF04083.19",70,1
"PF04083.19",105,1
"PF04146.18",-298,1
"PF04146.18",11,1
"PF04157.19",7,2
"PF04199.16",48,2
"PF04263.19",-8,2
"PF04265.17",-160,1
"PF04265.17",1,1
"PF04321.20",-12,1
"PF04321.20",-6,1
"PF04321.20",79,1
"PF04427.21",-10,1
"PF04427.21",-1,2
"PF04488.18",-10,2
"PF04526.16",-7,4
"PF04526.16",-6,8
"PF04573.15",31,2
"PF04573.15",54,1
"PF04628.16",-1,2
"PF04646.15",9,4
"PF04646.15",12,1
"PF04646.15",15,1
"PF04646.15",16,2
"PF04679.18",-8,1
"PF04679.18",-3,1
"PF04756.16",-23,1
"PF04756.16",-4,1
"PF04833.18",-13,1
"PF04833.18",-11,1
"PF04833.18",-8,3
"PF04833.18",-7,4
"PF04851.18",15,5
"PF04851.18",16,1
"PF04851.18",17,2
"PF04851.18",42,2
"PF04851.18",47,1
"PF04851.18",75,1
"PF04857.23",-1,2
"PF04900.15",-30,1
"PF04900.15",-21,1
"PF04926.18",6,2
"PF04928.20",26,1
"PF04928.20",29,1
"PF04928.20",37,1
"PF04950.15",-3,1
"PF04950.15",132,1
"PF04998.20",-209,1
"PF04998.20",379,1
"PF05047.19",-10,2
"PF05047.19",-9,2
"PF05050.15",-1,2
"PF05057.17",-571,1
"PF05057.17",-407,1
"PF05057.17",-355,1
"PF05057.17",-103,1
"PF05057.17",-16,1
"PF05057.17",-1,1
"PF05057.17",13,1
"PF05057.17",37,4
"PF05057.17",39,1
"PF05057.17",74,1
"PF05116.16",-31,1
"PF05116.16",-28,2
"PF05116.16",-26,2
"PF05116.16",-23,1
"PF05116.16",-18,1
"PF05116.16",3,1
"PF05175.17",-1,1
"PF05175.17",37,1
"PF05175.17",42,1
"PF05183.15",-1,2
"PF05193.24",-187,1
"PF05193.24",-167,1
"PF05193.24",-165,1
"PF05193.24",-158,1
"PF05193.24",-153,1
"PF05193.24",-152,1
"PF05193.24",-151,1
"PF05193.24",-112,1
"PF05193.24",49,1
"PF05193.24",58,3
"PF05193.24",61,1
"PF05193.24",63,1
"PF05193.24",64,1
"PF05193.24",65,1
"PF05193.24",66,1
"PF05193.24",70,1
"PF05193.24",77,1
"PF05193.24",80,2
"PF05193.24",104,1
"PF05450.18",14,1
"PF05450.18",48,1
"PF05608.15",-1,4
"PF05637.15",-491,1
"PF05637.15",-7,1
"PF05691.15",-124,1
"PF05691.15",-1,1
"PF05691.15",9,1
"PF05691.15",12,8
"PF05697.16",1,1
"PF05697.16",297,1
"PF05705.17",-42,1
"PF05705.17",-34,1
"PF05721.16",1,4
"PF05879.15",-1,5
"PF05910.15",-5,1
"PF05910.15",10,1
"PF05910.15",15,1
"PF05910.15",16,1
"PF05910.15",18,1
"PF05922.19",-24,1
"PF05922.19",-21,1
"PF05922.19",-18,1
"PF05922.19",-11,2
"PF05922.19",-4,2
"PF05970.17",-54,1
"PF05970.17",-18,1
"PF05970.17",-3,2
"PF05970.17",-1,1
"PF05970.17",45,1
"PF05970.17",67,2
"PF05970.17",69,1
"PF05970.17",84,1
"PF05970.17",139,1
"PF06026.17",-26,1
"PF06026.17",-25,1
"PF06414.15",43,1
"PF06414.15",48,2
"PF06650.15",52,1
"PF06650.15",75,1
"PF06733.18",164,1
"PF06733.18",167,1
"PF06925.14",-112,1
"PF06925.14",-67,1
"PF06925.14",-9,1
"PF06925.14",-8,1
"PF06964.15",-474,1
"PF06964.15",-450,1
"PF06964.15",-420,1
"PF06964.15",-416,1
"PF06964.15",-413,1
"PF06964.15",-1,6
"PF06964.15",1,4
"PF07002.19",-17,6
"PF07002.19",-13,1
"PF07107.14",-9,1
"PF07107.14",-8,1
"PF07160.15",1,2
"PF07466.14",-83,2
"PF07522.17",-84,1
"PF07522.17",-50,3
"PF07522.17",-40,1
"PF07522.17",-39,1
"PF07522.17",-38,2
"PF07714.20",-90,1
"PF07714.20",-45,1
"PF07714.20",-42,1
"PF07714.20",-23,1
"PF07714.20",-5,1
"PF07714.20",-1,1
"PF07714.20",1,1
"PF07714.20",2,1
"PF07714.20",44,1
"PF07714.20",65,1
"PF07714.20",204,1
"PF07722.16",-13,1
"PF07722.16",-12,2
"PF07724.17",1,2
"PF07724.17",25,1
"PF07731.17",-93,1
"PF07731.17",-74,1
"PF07731.17",-69,2
"PF07731.17",-67,1
"PF07731.17",-65,1
"PF07731.17",-63,1
"PF07731.17",-62,2
"PF07731.17",-59,1
"PF07731.17",-57,1
"PF07731.17",-56,2
"PF07731.17",-55,1
"PF07731.17",-54,1
"PF07731.17",-53,1
"PF07731.17",-51,1
"PF07731.17",-49,1
"PF07731.17",-39,1
"PF07731.17",-27,1
"PF07731.17",-26,1
"PF07731.17",-25,2
"PF07731.17",-24,6
"PF07731.17",-22,1
"PF07731.17",-21,1
"PF07731.17",-15,1
"PF07731.17",-6,1
"PF07731.17",-5,2
"PF07732.18",-47,1
"PF07732.18",-21,1
"PF07732.18",-8,1
"PF07732.18",-1,30
"PF07744.16",1,1
"PF07744.16",5,1
"PF07748.16",24,2
"PF07748.16",25,1
"PF07765.15",1621,1
"PF07765.15",2284,1
"PF07859.16",-62,1
"PF07859.16",-13,1
"PF07859.16",-6,1
"PF07859.16",1,1
"PF07859.16",4,1
"PF07859.16",17,1
"PF07944.15",207,1
"PF07944.15",217,1
"PF07944.15",229,1
"PF07970.15",-56,1
"PF07970.15",-39,1
"PF07970.15",-26,1
"PF07977.16",1,2
"PF07986.15",-15,1
"PF07986.15",-12,1
"PF07986.15",-6,1
"PF07986.15",-5,1
"PF07992.17",-4,3
"PF07992.17",-1,1
"PF07992.17",20,1
"PF07992.17",32,1
"PF07992.17",78,1
"PF07992.17",87,1
"PF07992.17",125,1
"PF07992.17",144,3
"PF07992.17",149,3
"PF07992.17",151,1
"PF07992.17",170,1
"PF07992.17",210,1
"PF07993.15",-1,1
"PF07993.15",4,1
"PF07993.15",15,1
"PF07993.15",19,1
"PF07993.15",50,1
"PF07993.15",61,1
"PF07993.15",70,1
"PF08030.15",-545,1
"PF08030.15",8,1
"PF08030.15",9,1
"PF08030.15",19,1
"PF08211.15",10,2
"PF08214.14",46,1
"PF08214.14",49,1
"PF08214.14",56,1
"PF08240.15",-193,1
"PF08240.15",22,1
"PF08240.15",31,1
"PF08241.15",-31,1
"PF08241.15",-29,1
"PF08241.15",-28,1
"PF08241.15",-17,1
"PF08241.15",-1,4
"PF08241.15",1,1
"PF08242.15",-1,3
"PF08242.15",1,1
"PF08242.15",11,2
"PF08244.15",-319,1
"PF08244.15",1,1
"PF08263.15",4,1
"PF08263.15",5,4
"PF08263.15",6,8
"PF08263.15",7,1
"PF08263.15",8,7
"PF08263.15",9,1
"PF08263.15",10,1
"PF08267.15",5,3
"PF08276.14",6,3
"PF08276.14",7,2
"PF08276.14",8,6
"PF08276.14",9,6
"PF08276.14",10,4
"PF08276.14",12,1
"PF08276.14",13,1
"PF08276.14",14,2
"PF08276.14",15,1
"PF08276.14",17,1
"PF08323.14",5,2
"PF08323.14",6,2
"PF08327.14",-1,2
"PF08387.13",-23,1
"PF08387.13",-21,1
"PF08387.13",-20,1
"PF08387.13",-19,3
"PF08387.13",-16,1
"PF08387.13",-15,1
"PF08387.13",1,1
"PF08387.13",31,1
"PF08387.13",32,2
"PF08387.13",34,1
"PF08387.13",37,1
"PF08387.13",45,3
"PF08445.13",8,1
"PF08445.13",11,1
"PF08445.13",14,1
"PF08445.13",17,1
"PF08445.13",203,1
"PF08445.13",209,1
"PF08447.15",-8,1
"PF08447.15",-7,3
"PF08472.13",6,1
"PF08472.13",10,2
"PF08472.13",12,1
"PF08477.16",-38,1
"PF08477.16",-31,1
"PF08545.13",-144,1
"PF08545.13",-109,1
"PF08545.13",-35,1
"PF08545.13",-26,1
"PF08646.13",1,2
"PF08659.13",-30,1
"PF08659.13",-1,1
"PF08659.13",47,1
"PF08777.14",-104,1
"PF08777.14",-87,1
"PF08784.14",1,4
"PF09358.13",1,4
"PF09366.13",-17,1
"PF09366.13",-7,1
"PF10033.12",-14,1
"PF10033.12",-12,1
"PF10033.12",-6,1
"PF10033.12",-5,1
"PF10075.12",1,2
"PF10250.12",-10,2
"PF10250.12",-9,1
"PF10250.12",43,1
"PF10294.12",10,1
"PF10294.12",28,1
"PF10294.12",42,1
"PF10351.12",-36,1
"PF10351.12",-35,1
"PF10354.12",-20,1
"PF10354.12",15,4
"PF10354.12",16,1
"PF10354.12",103,1
"PF10354.12",110,1
"PF10358.12",-80,1
"PF10358.12",-51,1
"PF10358.12",-43,1
"PF10358.12",-10,1
"PF10358.12",-6,1
"PF10358.12",-3,1
"PF10358.12",-1,1
"PF10358.12",31,1
"PF10431.12",9,1
"PF10431.12",11,1
"PF10531.12",27,2
"PF10536.12",-1,1
"PF10536.12",17,1
"PF10996.11",-11,1
"PF10996.11",-6,1
"PF10996.11",-5,2
"PF10996.11",-4,1
"PF10996.11",18,1
"PF12146.11",-225,1
"PF12146.11",-87,1
"PF12146.11",-60,1
"PF12146.11",-39,1
"PF12146.11",-19,2
"PF12146.11",-17,1
"PF12146.11",-12,1
"PF12146.11",1,1
"PF12146.11",28,2
"PF12146.11",29,2
"PF12146.11",30,1
"PF12146.11",40,2
"PF12146.11",44,1
"PF12146.11",47,1
"PF12146.11",55,1
"PF12146.11",60,1
"PF12146.11",89,1
"PF12204.11",1,2
"PF12215.11",37,4
"PF12371.11",8,2
"PF12624.10",25,1
"PF12624.10",59,1
"PF12624.10",61,1
"PF12697.10",-85,1
"PF12697.10",-59,1
"PF12697.10",-23,1
"PF12697.10",-20,1
"PF12697.10",-17,1
"PF12697.10",-12,1
"PF12697.10",-10,1
"PF12697.10",-9,1
"PF12697.10",26,1
"PF12697.10",29,1
"PF12697.10",38,1
"PF12697.10",39,1
"PF12697.10",42,1
"PF12698.10",-208,1
"PF12698.10",-111,1
"PF12708.10",-127,1
"PF12708.10",-8,1
"PF12708.10",-1,2
"PF12708.10",4,1
"PF12708.10",5,1
"PF12708.10",20,1
"PF12708.10",27,1
"PF12799.10",5,1
"PF12799.10",6,3
"PF12799.10",9,2
"PF12799.10",14,1
"PF12799.10",15,1
"PF12799.10",16,1
"PF12799.10",17,2
"PF12819.10",-1,2
"PF12872.10",1,2
"PF12872.10",3,1
"PF12872.10",10,1
"PF12937.10",21,1
"PF12937.10",30,1
"PF13091.9",-291,1
"PF13091.9",-262,1
"PF13091.9",-65,1
"PF13091.9",-39,1
"PF13091.9",-31,1
"PF13191.9",-31,1
"PF13191.9",-25,1
"PF13191.9",6,1
"PF13191.9",66,1
"PF13191.9",106,1
"PF13191.9",126,1
"PF13207.9",-75,1
"PF13207.9",-3,1
"PF13207.9",-2,2
"PF13207.9",22,2
"PF13238.9",-8,1
"PF13238.9",-1,1
"PF13238.9",27,2
"PF13365.9",-122,1
"PF13365.9",-114,1
"PF13365.9",-32,1
"PF13365.9",-24,1
"PF13365.9",-22,1
"PF13365.9",-8,1
"PF13401.9",5,1
"PF13401.9",6,1
"PF13409.9",-47,1
"PF13409.9",-24,1
"PF13409.9",-14,1
"PF13409.9",-13,2
"PF13409.9",-4,1
"PF13409.9",-3,7
"PF13417.9",-61,1
"PF13417.9",-28,1
"PF13417.9",-13,1
"PF13417.9",-12,2
"PF13417.9",-1,5
"PF13419.9",-93,1
"PF13419.9",-34,1
"PF13420.10",1,1
"PF13420.10",6,1
"PF13426.10",-3,4
"PF13426.10",-1,4
"PF13434.9",-69,2
"PF13434.9",-68,1
"PF13434.9",21,1
"PF13434.9",126,1
"PF13434.9",141,1
"PF13434.9",149,2
"PF13434.9",150,1
"PF13434.9",153,2
"PF13434.9",155,1
"PF13439.9",-37,1
"PF13439.9",-27,1
"PF13439.9",-23,1
"PF13439.9",-20,2
"PF13439.9",-14,2
"PF13439.9",-11,1
"PF13439.9",-8,2
"PF13439.9",-6,1
"PF13450.9",-1,1
"PF13450.9",60,1
"PF13450.9",71,1
"PF13456.9",-1,2
"PF13456.9",16,1
"PF13458.9",-7,2
"PF13458.9",-6,1
"PF13458.9",-4,1
"PF13458.9",-1,1
"PF13460.9",-43,1
"PF13460.9",-7,1
"PF13460.9",-3,1
"PF13460.9",-1,2
"PF13460.9",6,1
"PF13460.9",10,4
"PF13460.9",16,1
"PF13460.9",57,2
"PF13460.9",128,1
"PF13506.9",-139,1
"PF13506.9",-81,1
"PF13506.9",1,1
"PF13519.9",23,2
"PF13519.9",24,1
"PF13519.9",45,1
"PF13520.9",-21,1
"PF13520.9",-10,1
"PF13522.9",-56,2
"PF13522.9",-55,1
"PF13522.9",-25,1
"PF13522.9",-23,3
"PF13522.9",399,1
"PF13523.9",14,2
"PF13523.9",16,1
"PF13538.9",1,2
"PF13561.9",-30,1
"PF13561.9",-25,1
"PF13561.9",-21,1
"PF13561.9",-6,1
"PF13561.9",5,1
"PF13561.9",18,1
"PF13561.9",21,1
"PF13561.9",27,1
"PF13561.9",38,2
"PF13561.9",39,1
"PF13561.9",40,1
"PF13561.9",43,1
"PF13561.9",50,1
"PF13561.9",54,1
"PF13561.9",65,1
"PF13561.9",67,1
"PF13561.9",68,1
"PF13579.9",-82,1
"PF13579.9",-33,1
"PF13579.9",-23,1
"PF13579.9",-20,3
"PF13579.9",-13,1
"PF13579.9",-12,2
"PF13579.9",-11,2
"PF13579.9",-10,2
"PF13579.9",-9,2
"PF13579.9",-7,1
"PF13589.9",-119,1
"PF13589.9",15,1
"PF13589.9",16,1
"PF13589.9",47,1
"PF13589.9",59,1
"PF13589.9",65,1
"PF13589.9",67,1
"PF13589.9",75,1
"PF13589.9",77,1
"PF13589.9",78,1
"PF13589.9",79,2
"PF13599.9",-27,1
"PF13599.9",-21,1
"PF13599.9",-16,1
"PF13599.9",-1,2
"PF13602.9",-37,1
"PF13602.9",1,2
"PF13638.9",-1,1
"PF13638.9",1,1
"PF13640.9",-81,1
"PF13640.9",-40,1
"PF13640.9",-1,1
"PF13649.9",-4,1
"PF13649.9",-1,3
"PF13649.9",1,1
"PF13649.9",21,1
"PF13671.9",17,1
"PF13671.9",39,1
"PF13673.10",10,1
"PF13673.10",13,1
"PF13673.10",15,3
"PF13673.10",17,1
"PF13673.10",20,1
"PF13676.9",-10,1
"PF13676.9",28,1
"PF13676.9",32,1
"PF13676.9",35,1
"PF13692.9",-70,1
"PF13692.9",-68,1
"PF13692.9",-53,1
"PF13692.9",-33,1
"PF13692.9",16,1
"PF13738.9",-4,3
"PF13738.9",19,1
"PF13738.9",20,1
"PF13738.9",29,1
"PF13738.9",82,1
"PF13738.9",145,2
"PF13738.9",147,3
"PF13738.9",149,1
"PF13738.9",155,1
"PF13848.9",-20,1
"PF13848.9",-1,1
"PF13855.9",-21,1
"PF13855.9",-20,1
"PF13855.9",-18,2
"PF13855.9",-17,3
"PF13855.9",-16,7
"PF13855.9",-15,1
"PF13855.9",-14,1
"PF13855.9",-12,1
"PF13855.9",-10,1
"PF13855.9",-7,1
"PF13855.9",1,1
"PF13855.9",9,3
"PF13855.9",11,3
"PF13855.9",12,7
"PF13855.9",13,3
"PF13855.9",14,21
"PF13855.9",15,16
"PF13855.9",16,76
"PF13855.9",17,33
"PF13855.9",18,13
"PF13855.9",19,7
"PF13855.9",20,3
"PF13855.9",21,1
"PF13855.9",22,2
"PF13855.9",23,3
"PF13855.9",25,2
"PF13855.9",27,1
"PF13855.9",52,1
"PF13855.9",90,1
"PF13871.9",-197,1
"PF13871.9",-194,1
"PF13889.9",-123,1
"PF13889.9",-112,1
"PF13911.9",-17,1
"PF13911.9",-14,1
"PF13911.9",-13,1
"PF14008.9",-211,1
"PF14008.9",-29,1
"PF14111.9",-1,1
"PF14111.9",3,1
"PF14111.9",5,1
"PF14111.9",30,1
"PF14214.9",-487,1
"PF14214.9",-346,1
"PF14214.9",-338,2
"PF14214.9",-326,1
"PF14214.9",-284,1
"PF14214.9",1,1
"PF14214.9",22,1
"PF14214.9",44,1
"PF14214.9",53,1
"PF14214.9",245,1
"PF14214.9",832,1
"PF14214.9",989,1
"PF14363.9",12,1
"PF14363.9",13,1
"PF14363.9",15,1
"PF14363.9",16,1
"PF14363.9",17,1
"PF14363.9",19,1
"PF14363.9",20,2
"PF14363.9",21,1
"PF14363.9",22,1
"PF14363.9",24,2
"PF14363.9",27,1
"PF14363.9",29,1
"PF14363.9",31,2
"PF14363.9",41,1
"PF14380.9",-47,1
"PF14380.9",-41,1
"PF14380.9",-28,2
"PF14380.9",-23,1
"PF14380.9",-20,1
"PF14380.9",-19,1
"PF14380.9",-17,1
"PF14380.9",9,1
"PF14437.9",24,2
"PF14437.9",26,1
"PF14464.9",71,2
"PF14510.9",25,3
"PF14543.9",-64,1
"PF14543.9",-55,2
"PF14543.9",-48,2
"PF14543.9",-26,1
"PF14543.9",-20,1
"PF14543.9",-10,2
"PF14543.9",-9,1
"PF14543.9",-8,1
"PF14543.9",-7,3
"PF14543.9",-4,2
"PF14543.9",-3,1
"PF14551.9",9,1
"PF14551.9",10,3
"PF14551.9",11,1
"PF14566.9",-32,1
"PF14566.9",-29,1
"PF14566.9",-26,1
"PF14566.9",-1,1
"PF14580.9",-16,1
"PF14580.9",6,1
"PF14580.9",11,1
"PF14580.9",13,1
"PF14580.9",16,1
"PF14681.9",-1,2
"PF14686.9",-25,1
"PF14686.9",-18,2
"PF14845.9",13,4
"PF14845.9",16,1
"PF15277.9",6,2
"PF16076.8",-168,2
"PF16076.8",-165,1
"PF16212.8",-552,1
"PF16212.8",-238,1
"PF16363.8",-50,3
"PF16363.8",-13,1
"PF16363.8",-7,1
"PF16363.8",-1,1
"PF16363.8",7,1
"PF16363.8",10,1
"PF16529.8",35,2
"PF16575.8",-5,1
"PF16575.8",-1,1
"PF16796.8",-41,1
"PF16796.8",-40,1
"PF16796.8",60,1
"PF16796.8",131,1
"PF16796.8",152,1
"PF16835.8",1,2
"PF16863.8",81,1
"PF16863.8",82,1
"PF16900.8",1,2
"PF16900.8",4,1
"PF16900.8",14,1
"PF16900.8",25,1
"PF16908.8",118,1
"PF16908.8",129,1
"PF16908.8",137,1
"PF16912.8",-11,2
"PF16912.8",-10,2
"PF16912.8",9,1
"PF17137.7",15,2
"PF17207.6",15,2
"PF17207.6",19,1
"PF17766.4",1,2
"PF17800.4",-5,1
"PF17800.4",8,1
"PF17871.4",30,1
"PF17871.4",35,1
"PF17871.4",37,1
"PF17871.4",39,1
"PF17900.4",-10,1
"PF17900.4",-1,1
"PF17942.4",-8,1
"PF17942.4",22,1
"PF18051.4",-4,2
"PF18306.4",-3,1
"PF18306.4",-1,2
"PF19279.2",-109,1
"PF19279.2",-104,1
"PF19279.2",-67,1
"PF19279.2",-15,1
"PF19568.2",8,1
"PF19568.2",26,1
"PF20143.2",-17,2
"PF20241.1",-103,1
"PF20241.1",-17,1
"PF20241.1",1,2
"PF20434.1",-52,1
"PF20434.1",-12,1
"PF20434.1",16,1
"PF20511.1",25,1
"PF20511.1",123,2
