"Domain","Distance.Domain.Motif","ocurrences"
"PF07993.15",12,3
"PF07993.15",13,2
"PF07993.15",37,1
"PF07993.15",49,2
"PF07993.15",58,1
"PF08030.15",6,1
"PF08030.15",12,2
"PF08211.15",10,4
"PF08211.15",11,4
"PF08214.14",56,1
"PF08214.14",57,3
"PF08214.14",58,1
"PF08241.15",-1,6
"PF08242.15",-1,2
"PF08263.15",4,2
"PF08263.15",5,6
"PF08263.15",6,4
"PF08263.15",7,1
"PF08267.15",5,1
"PF08267.15",7,1
"PF08267.15",8,1
"PF08268.15",-1,1
"PF08268.15",1,6
"PF08268.15",4,1
"PF08268.15",5,1
"PF08268.15",7,1
"PF08268.15",16,1
"PF08276.14",7,8
"PF08276.14",8,3
"PF08276.14",9,6
"PF08276.14",10,3
"PF08276.14",13,1
"PF08276.14",14,1
"PF08323.14",4,1
"PF08323.14",6,1
"PF08323.14",16,1
"PF08387.13",-133,1
"PF08387.13",-50,1
"PF08387.13",-35,1
"PF08387.13",-31,1
"PF08387.13",-29,2
"PF08387.13",-27,1
"PF08387.13",-24,1
"PF08387.13",-23,1
"PF08387.13",-22,1
"PF08387.13",-21,2
"PF08387.13",-20,8
"PF08387.13",-19,8
"PF08387.13",-18,14
"PF08387.13",-17,6
"PF08387.13",-16,9
"PF08387.13",-15,8
"PF08387.13",-14,8
"PF08387.13",-13,7
"PF08387.13",-12,2
"PF08387.13",-10,2
"PF08387.13",1,5
"PF08387.13",18,1
"PF08387.13",21,1
"PF08387.13",23,2
"PF08387.13",24,1
"PF08387.13",25,4
"PF08387.13",26,10
"PF08387.13",27,14
"PF08387.13",28,14
"PF08387.13",29,6
"PF08387.13",33,3
"PF08387.13",36,1
"PF08445.13",10,1
"PF08445.13",11,1
"PF08445.13",14,1
"PF08445.13",15,1
"PF08447.15",-8,2
"PF08447.15",-7,1
"PF08472.13",4,1
"PF08472.13",7,2
"PF08472.13",8,1
"PF08488.14",-68,1
"PF08488.14",-61,2
"PF08488.14",-59,1
"PF08488.14",-57,1
"PF08488.14",-56,1
"PF08488.14",-33,2
"PF08488.14",-32,3
"PF08488.14",-31,1
"PF08488.14",-30,1
"PF08488.14",-29,1
"PF08490.15",-58,1
"PF08490.15",-57,1
"PF08490.15",-35,1
"PF08490.15",-34,1
"PF10250.12",-13,1
"PF10250.12",-9,1
"PF10250.12",-8,1
"PF10294.12",24,1
"PF10294.12",25,1
"PF10294.12",42,1
"PF10354.12",15,3
"PF10354.12",16,2
"PF10354.12",20,1
"PF10433.12",173,2
"PF10433.12",180,2
"PF10433.12",315,1
"PF10613.12",-18,1
"PF10613.12",-10,1
"PF10613.12",-9,1
"PF10613.12",-1,2
"PF10996.11",-8,1
"PF10996.11",-6,3
"PF10996.11",16,1
"PF11721.11",1,2
"PF11721.11",50,1
"PF12146.11",-227,1
"PF12146.11",-36,2
"PF12146.11",-21,1
"PF12146.11",-17,1
"PF12146.11",-6,1
"PF12146.11",27,1
"PF12146.11",28,2
"PF12146.11",29,4
"PF12146.11",30,1
"PF12146.11",31,1
"PF12146.11",32,1
"PF12146.11",40,1
"PF12146.11",50,2
"PF12146.11",52,1
"PF12146.11",57,1
"PF12146.11",70,1
"PF12146.11",84,1
"PF12146.11",86,1
"PF12146.11",103,1
"PF12215.11",37,4
"PF12436.11",-52,2
"PF12483.11",-10,1
"PF12483.11",-1,2
"PF12624.10",31,1
"PF12624.10",48,1
"PF12697.10",-35,1
"PF12697.10",-15,1
"PF12697.10",-11,1
"PF12698.10",-161,1
"PF12698.10",-154,1
"PF12698.10",-148,1
"PF12698.10",-4,1
"PF12708.10",3,1
"PF12708.10",5,2
"PF12708.10",6,1
"PF12799.10",6,1
"PF12799.10",9,2
"PF12799.10",10,8
"PF12799.10",11,1
"PF12799.10",12,4
"PF12799.10",13,8
"PF12799.10",14,1
"PF12799.10",15,6
"PF12799.10",16,2
"PF12799.10",17,1
"PF12819.10",-8,1
"PF12819.10",1,1
"PF12937.10",21,1
"PF12937.10",26,1
"PF13091.9",-209,1
"PF13091.9",-168,1
"PF13167.9",-44,1
"PF13167.9",-12,1
"PF13191.9",1,1
"PF13191.9",11,1
"PF13191.9",106,1
"PF13207.9",22,2
"PF13229.9",-15,1
"PF13229.9",10,1
"PF13229.9",21,1
"PF13238.9",-1,1
"PF13238.9",27,1
"PF13365.9",-109,1
"PF13365.9",-26,1
"PF13365.9",-22,1
"PF13409.9",-14,3
"PF13409.9",-13,1
"PF13417.9",-13,3
"PF13417.9",-12,1
"PF13417.9",-1,1
"PF13420.10",1,1
"PF13420.10",6,1
"PF13426.10",-5,1
"PF13426.10",-3,2
"PF13426.10",-1,4
"PF13434.9",146,1
"PF13434.9",149,1
"PF13434.9",150,1
"PF13434.9",155,1
"PF13439.9",-19,1
"PF13439.9",-14,1
"PF13439.9",-11,2
"PF13439.9",-8,1
"PF13439.9",-6,1
"PF13450.9",-1,1
"PF13450.9",58,2
"PF13450.9",59,1
"PF13450.9",71,1
"PF13456.9",-16,1
"PF13456.9",-14,1
"PF13456.9",-12,1
"PF13456.9",-1,3
"PF13456.9",16,1
"PF13458.9",-34,1
"PF13458.9",-33,1
"PF13458.9",-32,3
"PF13458.9",-31,1
"PF13458.9",-12,1
"PF13458.9",-8,1
"PF13458.9",-4,1
"PF13458.9",-3,1
"PF13458.9",-1,2
"PF13460.9",-3,1
"PF13460.9",6,2
"PF13460.9",7,2
"PF13460.9",8,1
"PF13460.9",9,1
"PF13460.9",10,1
"PF13460.9",11,1
"PF13460.9",56,1
"PF13460.9",65,1
"PF13476.9",713,1
"PF13476.9",798,1
"PF13508.10",22,2
"PF13519.9",23,1
"PF13519.9",44,1
"PF13520.9",-22,1
"PF13520.9",-21,2
"PF13520.9",-20,1
"PF13522.9",-54,3
"PF13522.9",-23,3
"PF13532.9",-388,1
"PF13532.9",-231,1
"PF13561.9",-4,1
"PF13561.9",9,1
"PF13561.9",14,1
"PF13561.9",23,1
"PF13561.9",27,1
"PF13561.9",32,1
"PF13561.9",33,1
"PF13561.9",36,1
"PF13561.9",44,3
"PF13561.9",50,1
"PF13561.9",53,1
"PF13579.9",-15,1
"PF13579.9",-11,2
"PF13579.9",-10,1
"PF13579.9",-9,1
"PF13579.9",-7,1
"PF13589.9",16,1
"PF13589.9",20,1
"PF13589.9",25,1
"PF13589.9",54,1
"PF13589.9",56,1
"PF13589.9",58,1
"PF13589.9",59,1
"PF13589.9",62,1
"PF13589.9",70,2
"PF13589.9",73,1
"PF13589.9",78,1
"PF13589.9",135,1
"PF13599.9",-16,2
"PF13599.9",-5,1
"PF13599.9",-1,1
"PF13599.9",12,1
"PF13604.9",24,2
"PF13604.9",37,1
"PF13649.9",-5,1
"PF13649.9",-1,5
"PF13673.10",10,1
"PF13673.10",13,1
"PF13673.10",14,2
"PF13673.10",16,1
"PF13673.10",21,1
"PF13676.9",42,1
"PF13676.9",43,1
"PF13676.9",44,1
"PF13692.9",-41,1
"PF13692.9",-12,1
"PF13692.9",40,1
"PF13738.9",-80,1
"PF13738.9",-78,1
"PF13738.9",-77,1
"PF13738.9",145,2
"PF13738.9",148,2
"PF13848.9",-15,1
"PF13848.9",-12,1
"PF13848.9",-4,1
"PF13848.9",-1,2
"PF13855.9",-20,1
"PF13855.9",-19,1
"PF13855.9",-18,2
"PF13855.9",-16,8
"PF13855.9",-15,4
"PF13855.9",-14,2
"PF13855.9",-13,2
"PF13855.9",-11,1
"PF13855.9",-9,2
"PF13855.9",-8,1
"PF13855.9",-1,2
"PF13855.9",10,2
"PF13855.9",11,7
"PF13855.9",12,5
"PF13855.9",13,10
"PF13855.9",14,36
"PF13855.9",15,10
"PF13855.9",16,60
"PF13855.9",17,21
"PF13855.9",18,8
"PF13855.9",19,13
"PF13855.9",20,4
"PF13855.9",22,1
"PF13855.9",36,1
"PF13889.9",-67,1
"PF13889.9",-52,1
"PF14111.9",1,1
"PF14111.9",100,1
"PF14299.9",-16,1
"PF14299.9",-12,1
"PF14299.9",1,1
"PF14363.9",8,2
"PF14363.9",9,2
"PF14363.9",13,2
"PF14363.9",15,2
"PF14363.9",16,1
"PF14363.9",20,3
"PF14363.9",21,4
"PF14363.9",23,2
"PF14363.9",24,2
"PF14363.9",34,1
"PF14380.9",-32,1
"PF14380.9",-23,1
"PF14380.9",-22,1
"PF14380.9",-9,1
"PF14464.9",71,2
"PF14543.9",-53,1
"PF14543.9",-25,1
"PF14543.9",-20,1
"PF14543.9",-15,1
"PF14543.9",-13,1
"PF14543.9",-12,1
"PF14543.9",-9,1
"PF14543.9",-7,3
"PF14543.9",19,1
"PF14566.9",-28,1
"PF14566.9",-26,1
"PF14566.9",-1,1
"PF14580.9",-16,1
"PF14580.9",14,1
"PF14580.9",18,1
"PF14686.9",-21,1
"PF14686.9",-20,1
"PF14686.9",-18,2
"PF14686.9",-17,1
"PF14686.9",-14,1
"PF14845.9",13,3
"PF15277.9",7,2
"PF16041.8",-107,1
"PF16041.8",-102,1
"PF16041.8",-100,2
"PF16076.8",-167,1
"PF16076.8",-164,1
"PF16113.8",-13,1
"PF16113.8",-11,1
"PF16363.8",-9,1
"PF16363.8",-7,1
"PF16363.8",4,1
"PF16575.8",-1,3
"PF16575.8",10,1
"PF16679.8",6,2
"PF16923.8",46,1
"PF16923.8",54,1
"PF16923.8",56,1
"PF17207.6",17,1
"PF17207.6",18,1
"PF17766.4",1,3
"PF18051.4",-4,2
"PF18306.4",-1,2
"PF19279.2",-84,1
"PF19279.2",-44,2
"PF19279.2",-11,1
"PF19568.2",26,1
"PF19568.2",33,2
"PF20160.2",10,2
"PF20160.2",14,2
"PF20160.2",24,1
"PF20160.2",25,1
"PF20160.2",26,1
"PF20160.2",30,1
"PF20160.2",35,2
"PF20160.2",59,1
"PF20511.1",120,1
"PF20511.1",123,1
