"Domain","Distance.Domain.Motif","ocurrences"
"PF07731.17",-77,1
"PF07731.17",-75,2
"PF07731.17",-68,3
"PF07731.17",-67,1
"PF07731.17",-66,2
"PF07731.17",-65,1
"PF07731.17",-62,1
"PF07731.17",-61,1
"PF07731.17",-58,2
"PF07731.17",-57,1
"PF07731.17",-51,1
"PF07731.17",-48,1
"PF07731.17",-40,1
"PF07731.17",-37,2
"PF07731.17",-33,1
"PF07731.17",-32,1
"PF07731.17",-28,1
"PF07731.17",-25,3
"PF07731.17",-24,1
"PF07731.17",-21,1
"PF07731.17",-17,1
"PF07731.17",-15,1
"PF07731.17",-13,1
"PF07731.17",-6,1
"PF07732.18",-11,1
"PF07732.18",-6,2
"PF07732.18",-4,1
"PF07732.18",-3,2
"PF07732.18",-1,34
"PF07744.16",3,1
"PF07744.16",5,1
"PF07748.16",24,2
"PF07847.15",-135,1
"PF07847.15",-86,1
"PF07847.15",15,1
"PF07855.15",-3,2
"PF07859.16",-76,1
"PF07859.16",-12,1
"PF07883.14",-149,1
"PF07883.14",3,1
"PF07893.16",1,1
"PF07893.16",4,1
"PF07944.15",216,1
"PF07944.15",246,1
"PF07977.16",1,2
"PF07986.15",-9,1
"PF07986.15",-8,1
"PF07986.15",-6,1
"PF07992.17",-4,2
"PF07992.17",-1,2
"PF07992.17",152,1
"PF07992.17",202,1
"PF07993.15",-12,1
"PF07993.15",-1,1
"PF07993.15",8,1
"PF07993.15",12,1
"PF07993.15",13,1
"PF07993.15",15,1
"PF07993.15",17,1
"PF07993.15",54,1
"PF07993.15",67,1
"PF08154.15",10,1
"PF08154.15",11,1
"PF08214.14",56,1
"PF08214.14",79,1
"PF08240.15",9,1
"PF08240.15",30,1
"PF08263.15",4,1
"PF08263.15",5,6
"PF08263.15",6,9
"PF08263.15",7,4
"PF08263.15",8,6
"PF08263.15",9,1
"PF08263.15",10,1
"PF08263.15",13,1
"PF08263.15",15,1
"PF08263.15",16,1
"PF08267.15",5,2
"PF08276.14",6,2
"PF08276.14",7,2
"PF08276.14",8,3
"PF08276.14",9,5
"PF08276.14",10,3
"PF08276.14",11,5
"PF08276.14",12,3
"PF08276.14",13,4
"PF08276.14",14,4
"PF08276.14",15,1
"PF08276.14",17,2
"PF08323.14",4,2
"PF08323.14",5,1
"PF08323.14",6,2
"PF08387.13",-28,1
"PF08387.13",-24,1
"PF08387.13",-23,1
"PF08387.13",-21,3
"PF08387.13",-20,4
"PF08387.13",-19,7
"PF08387.13",-18,4
"PF08387.13",-17,3
"PF08387.13",-16,1
"PF08387.13",-15,1
"PF08387.13",1,3
"PF08387.13",28,3
"PF08387.13",29,3
"PF08387.13",30,1
"PF08387.13",31,2
"PF08387.13",48,1
"PF08387.13",66,1
"PF08392.15",-108,1
"PF08392.15",3,1
"PF08445.13",8,1
"PF08445.13",11,1
"PF08445.13",21,1
"PF08447.15",-8,1
"PF08447.15",-7,2
"PF08472.13",6,1
"PF08472.13",7,2
"PF08472.13",12,1
"PF08547.15",13,2
"PF09358.13",1,3
"PF09741.12",51,2
"PF09741.12",58,3
"PF10033.12",-17,1
"PF10033.12",-6,1
"PF10184.12",4,1
"PF10184.12",5,1
"PF10250.12",-10,2
"PF10250.12",-9,1
"PF10250.12",29,1
"PF10294.12",31,1
"PF10294.12",42,1
"PF10354.12",15,2
"PF10431.12",11,2
"PF10431.12",12,1
"PF10551.12",-12,1
"PF10551.12",-6,1
"PF10551.12",-5,1
"PF10551.12",-1,1
"PF10996.11",-6,1
"PF10996.11",-5,1
"PF10996.11",-4,1
"PF11721.11",1,3
"PF12146.11",-235,1
"PF12146.11",-50,1
"PF12146.11",-49,1
"PF12146.11",-40,1
"PF12146.11",-20,1
"PF12146.11",-17,1
"PF12146.11",-7,2
"PF12146.11",-5,1
"PF12146.11",1,1
"PF12146.11",6,1
"PF12146.11",29,2
"PF12146.11",30,3
"PF12146.11",44,1
"PF12146.11",56,1
"PF12146.11",98,1
"PF12146.11",99,1
"PF12215.11",37,3
"PF12483.11",-20,1
"PF12483.11",-1,1
"PF12697.10",-22,1
"PF12697.10",-18,2
"PF12697.10",-11,1
"PF12697.10",-9,1
"PF12697.10",-7,1
"PF12697.10",32,1
"PF12697.10",35,1
"PF12698.10",-186,1
"PF12698.10",-160,1
"PF12799.10",6,1
"PF12799.10",8,1
"PF12799.10",9,1
"PF12799.10",10,1
"PF12799.10",12,3
"PF12799.10",13,7
"PF12799.10",14,5
"PF12799.10",15,3
"PF12799.10",16,1
"PF12872.10",1,1
"PF12872.10",3,1
"PF13086.9",-213,1
"PF13086.9",-172,1
"PF13086.9",-101,1
"PF13086.9",-67,1
"PF13086.9",20,1
"PF13086.9",247,1
"PF13191.9",-170,1
"PF13191.9",4,1
"PF13191.9",6,1
"PF13191.9",106,1
"PF13207.9",-3,1
"PF13207.9",-2,1
"PF13207.9",22,2
"PF13238.9",-1,1
"PF13238.9",15,1
"PF13238.9",27,2
"PF13359.9",-33,1
"PF13359.9",30,1
"PF13365.9",-126,1
"PF13365.9",-16,1
"PF13365.9",9,1
"PF13365.9",12,1
"PF13401.9",5,1
"PF13401.9",37,1
"PF13426.10",-3,4
"PF13426.10",-1,5
"PF13434.9",-69,1
"PF13434.9",-66,1
"PF13434.9",127,1
"PF13434.9",205,1
"PF13439.9",-20,2
"PF13439.9",-14,1
"PF13439.9",-12,1
"PF13439.9",-11,1
"PF13439.9",-8,1
"PF13439.9",-6,1
"PF13450.9",57,1
"PF13450.9",71,1
"PF13456.9",-45,1
"PF13456.9",-8,1
"PF13456.9",-5,1
"PF13456.9",-1,3
"PF13456.9",11,2
"PF13456.9",72,1
"PF13458.9",-11,1
"PF13458.9",-8,2
"PF13458.9",-7,1
"PF13458.9",-1,1
"PF13460.9",-12,1
"PF13460.9",-7,1
"PF13460.9",-5,1
"PF13460.9",-3,1
"PF13460.9",-1,1
"PF13460.9",10,2
"PF13460.9",58,1
"PF13476.9",12,1
"PF13476.9",740,1
"PF13489.9",20,1
"PF13489.9",24,1
"PF13519.9",21,2
"PF13519.9",23,1
"PF13522.9",-57,1
"PF13522.9",-24,1
"PF13522.9",-23,1
"PF13523.9",14,1
"PF13523.9",15,1
"PF13523.9",17,2
"PF13561.9",-49,1
"PF13561.9",5,1
"PF13561.9",7,1
"PF13561.9",9,1
"PF13561.9",15,1
"PF13561.9",20,1
"PF13561.9",33,1
"PF13561.9",37,1
"PF13561.9",42,1
"PF13561.9",43,2
"PF13561.9",54,1
"PF13579.9",-20,1
"PF13579.9",-19,1
"PF13579.9",-12,2
"PF13579.9",-11,1
"PF13579.9",-10,2
"PF13579.9",-9,1
"PF13579.9",-7,1
"PF13589.9",16,1
"PF13589.9",22,2
"PF13589.9",32,1
"PF13589.9",48,1
"PF13589.9",55,1
"PF13589.9",67,1
"PF13589.9",75,1
"PF13589.9",78,1
"PF13589.9",79,1
"PF13599.9",-4,1
"PF13599.9",-1,1
"PF13599.9",1,1
"PF13599.9",11,1
"PF13602.9",-37,1
"PF13602.9",1,1
"PF13639.9",-39,1
"PF13639.9",-4,1
"PF13671.9",19,1
"PF13671.9",20,1
"PF13673.10",10,1
"PF13673.10",11,1
"PF13673.10",15,2
"PF13673.10",16,2
"PF13673.10",17,1
"PF13673.10",20,1
"PF13738.9",-4,2
"PF13738.9",39,1
"PF13738.9",209,1
"PF13847.9",25,1
"PF13847.9",32,1
"PF13848.9",-6,1
"PF13848.9",-1,3
"PF13855.9",-68,1
"PF13855.9",-60,1
"PF13855.9",-21,1
"PF13855.9",-20,1
"PF13855.9",-17,2
"PF13855.9",-16,4
"PF13855.9",-15,2
"PF13855.9",-14,1
"PF13855.9",-13,2
"PF13855.9",-12,1
"PF13855.9",-1,1
"PF13855.9",1,3
"PF13855.9",4,1
"PF13855.9",11,8
"PF13855.9",14,18
"PF13855.9",15,37
"PF13855.9",16,89
"PF13855.9",17,26
"PF13855.9",18,15
"PF13855.9",19,6
"PF13855.9",20,4
"PF13855.9",21,1
"PF13855.9",22,2
"PF13855.9",26,1
"PF13855.9",42,1
"PF13855.9",49,1
"PF13855.9",56,1
"PF13855.9",60,1
"PF13855.9",94,1
"PF13889.9",-118,1
"PF13889.9",-110,1
"PF13911.9",-13,1
"PF13911.9",-11,1
"PF14111.9",-24,1
"PF14111.9",-20,1
"PF14111.9",-19,1
"PF14111.9",-14,1
"PF14111.9",-10,1
"PF14111.9",-9,1
"PF14111.9",-7,1
"PF14111.9",-5,1
"PF14111.9",-4,1
"PF14111.9",-3,1
"PF14111.9",-1,1
"PF14111.9",1,4
"PF14111.9",4,1
"PF14111.9",5,1
"PF14111.9",8,1
"PF14111.9",10,2
"PF14215.9",-19,1
"PF14215.9",6,1
"PF14299.9",-125,1
"PF14299.9",-27,1
"PF14299.9",-4,1
"PF14363.9",12,1
"PF14363.9",13,2
"PF14363.9",16,1
"PF14363.9",19,1
"PF14363.9",20,1
"PF14363.9",24,3
"PF14363.9",25,1
"PF14363.9",26,1
"PF14363.9",28,1
"PF14363.9",30,1
"PF14363.9",33,1
"PF14363.9",34,1
"PF14363.9",35,1
"PF14380.9",-29,2
"PF14380.9",-24,1
"PF14380.9",-22,2
"PF14380.9",-19,1
"PF14380.9",-18,1
"PF14437.9",22,1
"PF14437.9",24,1
"PF14464.9",71,2
"PF14543.9",-22,1
"PF14543.9",-10,3
"PF14543.9",-9,3
"PF14543.9",-8,1
"PF14543.9",-7,10
"PF14543.9",-4,1
"PF14551.9",3,1
"PF14551.9",11,1
"PF14551.9",13,1
"PF14566.9",-31,1
"PF14566.9",-29,1
"PF14566.9",-26,1
"PF14566.9",-1,2
"PF14580.9",1,1
"PF14580.9",13,1
"PF14686.9",-20,1
"PF14686.9",-18,1
"PF14815.9",-15,1
"PF14815.9",-1,1
"PF14845.9",13,4
"PF14845.9",16,1
"PF15277.9",6,2
"PF16363.8",-9,1
"PF16363.8",7,1
"PF16529.8",-15,2
"PF16575.8",-1,3
"PF16863.8",-12,1
"PF16863.8",-9,1
"PF16863.8",86,1
"PF16908.8",118,1
"PF16908.8",130,1
"PF16908.8",137,1
"PF16912.8",-12,1
"PF16912.8",-11,1
"PF16912.8",-10,1
"PF17207.6",15,1
"PF17207.6",19,1
"PF17871.4",31,1
"PF17871.4",36,1
"PF17900.4",-7,1
"PF17900.4",-1,1
"PF18051.4",-4,3
"PF18306.4",-1,3
"PF18913.3",-1,1
"PF18913.3",1,1
"PF19279.2",-87,1
"PF19279.2",-47,1
"PF19279.2",-13,1
"PF19568.2",8,1
"PF19568.2",26,1
"PF19568.2",33,1
"PF20241.1",-34,1
"PF20241.1",1,2
"PF20241.1",7,1
"PF20241.1",9,2
"PF20241.1",11,1
"PF20241.1",14,1
"PF20241.1",70,1
"PF20434.1",-67,1
"PF20434.1",-52,1
