"Domain","Distance.Domain.Motif","ocurrences"
"PF08477.16",-4,1
"PF08477.16",-2,1
"PF08477.16",-1,2
"PF08477.16",76,1
"PF08487.13",25,4
"PF08487.13",27,2
"PF08487.13",44,1
"PF08487.13",46,1
"PF08487.13",49,1
"PF08487.13",442,1
"PF08487.13",457,1
"PF08487.13",459,1
"PF08543.15",-12,1
"PF08543.15",-6,1
"PF08659.13",-1,1
"PF08659.13",46,1
"PF08737.13",-39,1
"PF08737.13",36,1
"PF08840.14",-43,1
"PF08840.14",-39,1
"PF08840.14",-38,1
"PF08840.14",-36,2
"PF08953.14",11,4
"PF09380.13",-1,4
"PF09382.13",4,2
"PF10138.12",-81,2
"PF10320.12",-22,8
"PF10320.12",-21,4
"PF10320.12",-20,1
"PF10320.12",-19,3
"PF10347.12",4,2
"PF10351.12",-75,1
"PF10351.12",-72,1
"PF10433.12",187,1
"PF10433.12",351,1
"PF10557.12",3,4
"PF10613.12",-57,1
"PF10613.12",-53,2
"PF10613.12",-46,3
"PF10996.11",-6,1
"PF10996.11",-5,1
"PF10996.11",-4,1
"PF11979.11",11,1
"PF11979.11",13,1
"PF11979.11",39,1
"PF12020.11",3,1
"PF12020.11",10,1
"PF12062.11",7,3
"PF12062.11",41,1
"PF12146.11",-23,1
"PF12146.11",-4,3
"PF12146.11",30,3
"PF12146.11",35,1
"PF12146.11",37,2
"PF12146.11",61,2
"PF12456.11",68,2
"PF12473.11",-5,1
"PF12473.11",24,1
"PF12483.11",-4,1
"PF12483.11",-1,2
"PF12624.10",30,1
"PF12624.10",31,1
"PF12624.10",55,1
"PF12624.10",58,1
"PF12624.10",62,1
"PF12697.10",-25,1
"PF12697.10",-4,3
"PF12697.10",24,2
"PF12697.10",64,1
"PF12697.10",65,1
"PF12698.10",-1016,1
"PF12698.10",-49,1
"PF12796.10",115,2
"PF12799.10",-16,1
"PF12799.10",9,1
"PF12799.10",11,2
"PF12799.10",14,4
"PF12799.10",15,1
"PF12799.10",16,2
"PF12799.10",18,1
"PF12851.10",-89,3
"PF12872.10",1,2
"PF12872.10",7,1
"PF12872.10",354,1
"PF13087.9",20,1
"PF13087.9",21,1
"PF13091.9",-86,2
"PF13091.9",-17,1
"PF13091.9",-16,1
"PF13175.9",630,1
"PF13175.9",953,1
"PF13191.9",13,1
"PF13191.9",41,1
"PF13191.9",60,1
"PF13207.9",-3,1
"PF13207.9",-2,4
"PF13207.9",-1,1
"PF13207.9",100,1
"PF13229.9",-176,1
"PF13229.9",-163,1
"PF13229.9",-21,1
"PF13229.9",-1,1
"PF13229.9",4,1
"PF13229.9",15,1
"PF13229.9",112,1
"PF13229.9",119,1
"PF13238.9",-1,1
"PF13238.9",15,1
"PF13306.9",-17,1
"PF13306.9",-12,1
"PF13306.9",-6,2
"PF13306.9",-5,2
"PF13306.9",-4,3
"PF13306.9",1,3
"PF13306.9",6,1
"PF13306.9",8,1
"PF13306.9",9,1
"PF13306.9",13,1
"PF13306.9",14,1
"PF13306.9",17,1
"PF13306.9",18,1
"PF13306.9",19,1
"PF13306.9",23,1
"PF13306.9",24,1
"PF13347.9",-18,2
"PF13365.9",-23,1
"PF13365.9",11,5
"PF13385.9",15,2
"PF13409.9",-12,5
"PF13409.9",-8,1
"PF13417.9",-12,1
"PF13417.9",-4,1
"PF13423.9",15,1
"PF13423.9",34,1
"PF13423.9",166,1
"PF13423.9",184,1
"PF13426.10",-7,1
"PF13426.10",-6,6
"PF13426.10",-5,1
"PF13426.10",-4,1
"PF13426.10",-3,2
"PF13426.10",4,1
"PF13439.9",-8,1
"PF13439.9",-5,1
"PF13450.9",-1,1
"PF13450.9",77,1
"PF13458.9",-123,1
"PF13458.9",-55,1
"PF13458.9",-41,1
"PF13458.9",-40,2
"PF13458.9",-39,1
"PF13458.9",-37,1
"PF13458.9",-35,3
"PF13458.9",-34,1
"PF13458.9",-31,1
"PF13458.9",-28,1
"PF13458.9",-14,1
"PF13460.9",-1,1
"PF13460.9",8,1
"PF13460.9",156,1
"PF13472.9",-25,1
"PF13472.9",-8,1
"PF13472.9",-1,1
"PF13476.9",707,1
"PF13476.9",717,1
"PF13476.9",1033,1
"PF13489.9",22,1
"PF13489.9",23,1
"PF13489.9",25,1
"PF13508.10",20,1
"PF13508.10",31,1
"PF13516.9",12,1
"PF13516.9",13,1
"PF13516.9",14,2
"PF13519.9",-1,1
"PF13519.9",31,1
"PF13561.9",-4,1
"PF13561.9",3,1
"PF13561.9",8,2
"PF13561.9",9,1
"PF13561.9",15,1
"PF13561.9",22,1
"PF13561.9",27,1
"PF13561.9",32,1
"PF13561.9",37,1
"PF13561.9",38,1
"PF13561.9",39,1
"PF13561.9",44,1
"PF13561.9",48,1
"PF13561.9",66,2
"PF13561.9",67,1
"PF13579.9",-9,1
"PF13579.9",-6,1
"PF13589.9",15,1
"PF13589.9",17,1
"PF13589.9",18,1
"PF13589.9",19,1
"PF13589.9",36,1
"PF13589.9",45,2
"PF13589.9",53,1
"PF13589.9",55,1
"PF13589.9",60,1
"PF13589.9",61,1
"PF13589.9",62,1
"PF13589.9",101,1
"PF13599.9",-16,1
"PF13599.9",-4,1
"PF13599.9",-1,1
"PF13641.9",-183,1
"PF13641.9",-64,1
"PF13641.9",-63,1
"PF13641.9",-39,1
"PF13641.9",-35,1
"PF13641.9",-12,1
"PF13672.9",38,1
"PF13672.9",44,1
"PF13673.10",8,1
"PF13673.10",10,1
"PF13673.10",16,1
"PF13673.10",18,2
"PF13673.10",21,1
"PF13673.10",22,1
"PF13673.10",24,2
"PF13673.10",27,1
"PF13673.10",91,1
"PF13704.9",-3,1
"PF13704.9",-1,2
"PF13716.9",-7,1
"PF13716.9",-6,1
"PF13733.9",121,2
"PF13733.9",123,3
"PF13738.9",94,1
"PF13738.9",104,1
"PF13757.9",-1,1
"PF13757.9",66,1
"PF13757.9",92,2
"PF13757.9",97,1
"PF13757.9",153,1
"PF13757.9",505,1
"PF13853.9",-19,1
"PF13853.9",-18,2
"PF13853.9",-17,9
"PF13853.9",-16,9
"PF13853.9",-15,4
"PF13853.9",-14,1
"PF13855.9",-21,1
"PF13855.9",-19,1
"PF13855.9",-18,1
"PF13855.9",-17,3
"PF13855.9",-16,10
"PF13855.9",-15,7
"PF13855.9",-14,5
"PF13855.9",-13,1
"PF13855.9",-12,1
"PF13855.9",-11,2
"PF13855.9",-10,2
"PF13855.9",-8,1
"PF13855.9",-7,1
"PF13855.9",-1,5
"PF13855.9",1,4
"PF13855.9",3,1
"PF13855.9",5,1
"PF13855.9",8,2
"PF13855.9",11,1
"PF13855.9",12,1
"PF13855.9",13,2
"PF13855.9",14,8
"PF13855.9",15,10
"PF13855.9",16,9
"PF13855.9",17,4
"PF13855.9",18,5
"PF13855.9",19,7
"PF13855.9",20,5
"PF13855.9",21,2
"PF13855.9",22,1
"PF13855.9",23,2
"PF13855.9",26,3
"PF13855.9",30,1
"PF13855.9",113,1
"PF13855.9",693,1
"PF13871.9",-237,1
"PF13871.9",-139,1
"PF13871.9",-138,1
"PF13889.9",-22,1
"PF13889.9",-20,1
"PF13895.9",-1236,1
"PF13895.9",-1235,1
"PF13895.9",-969,1
"PF13895.9",-754,1
"PF13895.9",-9,1
"PF13895.9",-8,1
"PF13895.9",-7,2
"PF13895.9",-1,2
"PF13895.9",1,2
"PF13895.9",3,1
"PF13895.9",4,3
"PF13895.9",5,2
"PF13895.9",7,1
"PF13895.9",8,2
"PF13895.9",10,1
"PF13895.9",12,1
"PF13918.9",-127,1
"PF13918.9",-122,1
"PF13927.9",-1456,1
"PF13927.9",-1432,1
"PF13927.9",-1392,1
"PF13927.9",-1326,1
"PF13927.9",-1234,1
"PF13927.9",-1016,1
"PF13927.9",-9,1
"PF13927.9",-8,1
"PF13927.9",4,2
"PF13927.9",6,1
"PF13927.9",7,2
"PF13927.9",8,12
"PF13927.9",9,5
"PF13927.9",10,9
"PF13927.9",11,11
"PF13927.9",12,10
"PF13927.9",13,3
"PF13927.9",14,3
"PF13927.9",15,5
"PF13927.9",21,1
"PF13927.9",23,2
"PF13927.9",1087,1
"PF14464.9",-18,1
"PF14464.9",64,1
"PF14478.9",-25,1
"PF14478.9",-19,1
"PF14478.9",-16,1
"PF14566.9",-27,1
"PF14566.9",-26,1
"PF14566.9",-24,1
"PF14598.9",1,2
"PF14604.9",-100,1
"PF14604.9",-19,1
"PF14699.9",-18,2
"PF14792.9",49,1
"PF14792.9",61,1
"PF15250.9",44,1
"PF15250.9",96,1
"PF15277.9",6,1
"PF15277.9",7,2
"PF15277.9",36,1
"PF16070.8",9,3
"PF16070.8",10,1
"PF16076.8",-192,1
"PF16076.8",-167,1
"PF16076.8",-18,1
"PF16184.8",-967,1
"PF16184.8",-759,1
"PF16184.8",-582,1
"PF16184.8",-568,1
"PF16184.8",-100,1
"PF16184.8",-19,1
"PF16184.8",5,1
"PF16184.8",8,3
"PF16184.8",10,1
"PF16184.8",12,1
"PF16184.8",14,1
"PF16207.8",-25,1
"PF16207.8",-24,1
"PF16207.8",-19,2
"PF16207.8",-18,1
"PF16207.8",-15,1
"PF16212.8",-652,1
"PF16212.8",-641,1
"PF16212.8",-609,1
"PF16212.8",-456,2
"PF16212.8",-449,1
"PF16212.8",-436,1
"PF16300.8",-5,3
"PF16470.8",-1,2
"PF16489.8",6,1
"PF16489.8",26,1
"PF16575.8",-1,2
"PF16912.8",-11,2
"PF17387.5",-311,1
"PF17387.5",-310,1
"PF17450.5",3,1
"PF17450.5",5,1
"PF17789.4",22,2
"PF17820.4",-18,1
"PF17820.4",-1,1
"PF17820.4",1,1
"PF17820.4",19,1
"PF17900.4",3,13
"PF18139.4",-11,4
"PF18139.4",-10,1
"PF18139.4",6,3
"PF18139.4",39,1
"PF18139.4",63,1
"PF18171.4",-40,1
"PF18171.4",30,1
"PF18171.4",35,1
"PF18171.4",42,2
"PF18171.4",64,1
"PF18452.4",-7,1
"PF18452.4",-5,1
"PF19028.3",-2,4
"PF19028.3",-1,16
"PF19028.3",1,1
"PF19279.2",-420,1
"PF19279.2",-1,1
"PF19309.2",16,1
"PF19309.2",17,1
"PF19699.2",-281,1
"PF19699.2",-279,1
"PF19699.2",-263,1
"PF19699.2",-260,1
"PF19699.2",-259,1
"PF19699.2",-248,1
"PF19699.2",-244,1
"PF20067.2",277,1
"PF20067.2",283,1
"PF20256.1",1,2
"PF20309.1",-19,1
"PF20309.1",-17,1
"PF20422.1",-4,1
"PF20422.1",-3,5
"PF20426.1",-18,1
"PF20426.1",-16,1
