"Domain","Distance.Domain.Motif","ocurrences"
"PF02353.23",19,3
"PF02353.23",22,1
"PF02358.19",-108,1
"PF02358.19",-21,1
"PF02358.19",-20,1
"PF02358.19",-18,1
"PF02358.19",-17,1
"PF02358.19",-1,16
"PF02358.19",71,1
"PF02362.24",1,3
"PF02365.18",6,1
"PF02365.18",7,1
"PF02365.18",8,2
"PF02365.18",10,1
"PF02365.18",11,21
"PF02365.18",12,4
"PF02365.18",13,7
"PF02365.18",14,3
"PF02365.18",15,18
"PF02365.18",16,7
"PF02365.18",17,20
"PF02365.18",18,10
"PF02365.18",19,20
"PF02365.18",20,5
"PF02365.18",21,15
"PF02365.18",22,5
"PF02365.18",23,9
"PF02365.18",24,3
"PF02365.18",25,2
"PF02365.18",26,3
"PF02365.18",28,3
"PF02365.18",29,4
"PF02365.18",30,1
"PF02365.18",31,1
"PF02365.18",34,2
"PF02373.25",-357,1
"PF02373.25",-299,1
"PF02373.25",-147,1
"PF02373.25",-139,1
"PF02373.25",-138,1
"PF02373.25",-125,4
"PF02373.25",-91,1
"PF02373.25",-85,1
"PF02373.25",-75,1
"PF02373.25",-42,1
"PF02373.25",-39,1
"PF02373.25",-9,1
"PF02390.20",-28,1
"PF02390.20",1,5
"PF02391.20",-4,2
"PF02434.19",-91,1
"PF02434.19",-84,1
"PF02434.19",-83,1
"PF02434.19",-82,3
"PF02434.19",-81,1
"PF02434.19",-68,1
"PF02434.19",-64,1
"PF02434.19",-59,1
"PF02434.19",-15,2
"PF02434.19",-11,1
"PF02445.19",16,2
"PF02450.18",-40,1
"PF02450.18",-37,2
"PF02450.18",-33,1
"PF02450.18",-27,2
"PF02450.18",-21,6
"PF02450.18",-20,1
"PF02450.18",-11,2
"PF02450.18",1,1
"PF02450.18",9,1
"PF02450.18",31,2
"PF02458.18",-46,1
"PF02458.18",-21,1
"PF02458.18",-15,2
"PF02458.18",-3,1
"PF02458.18",5,1
"PF02458.18",7,1
"PF02458.18",8,2
"PF02458.18",12,2
"PF02460.21",-113,1
"PF02460.21",-112,1
"PF02460.21",-4,2
"PF02460.21",-3,1
"PF02460.21",-1,1
"PF02475.19",9,2
"PF02475.19",55,1
"PF02485.24",-33,1
"PF02485.24",-4,1
"PF02485.24",1,1
"PF02485.24",6,1
"PF02485.24",7,1
"PF02485.24",11,1
"PF02485.24",18,5
"PF02485.24",19,12
"PF02485.24",20,2
"PF02485.24",28,2
"PF02485.24",29,1
"PF02485.24",31,1
"PF02485.24",34,3
"PF02485.24",61,1
"PF02493.23",-11,10
"PF02518.29",-14,1
"PF02518.29",-12,2
"PF02518.29",-11,7
"PF02518.29",-10,3
"PF02518.29",1,3
"PF02518.29",27,2
"PF02518.29",30,2
"PF02518.29",34,1
"PF02518.29",67,1
"PF02527.18",7,1
"PF02527.18",8,1
"PF02582.17",-54,2
"PF02582.17",-49,1
"PF02585.20",11,1
"PF02585.20",12,1
"PF02622.18",-10,1
"PF02622.18",-9,2
"PF02666.18",17,2
"PF02705.19",108,3
"PF02705.19",109,1
"PF02705.19",117,1
"PF02719.18",-6,3
"PF02719.18",21,1
"PF02721.17",-15,3
"PF02721.17",-13,1
"PF02732.18",-1,2
"PF02769.25",-45,1
"PF02769.25",-7,2
"PF02770.22",1,3
"PF02774.21",1,2
"PF02775.24",-24,6
"PF02775.24",-4,2
"PF02775.24",-1,4
"PF02775.24",4,1
"PF02789.20",-1,4
"PF02798.23",-12,2
"PF02798.23",-8,1
"PF02798.23",-6,1
"PF02798.23",-5,1
"PF02798.23",-1,1
"PF02799.18",-6,4
"PF02800.23",3,1
"PF02800.23",4,1
"PF02801.25",23,1
"PF02801.25",31,1
"PF02823.19",1,2
"PF02875.24",33,2
"PF02875.24",56,2
"PF02878.19",23,1
"PF02878.19",26,3
"PF02878.19",39,1
"PF02886.20",-242,1
"PF02886.20",7,2
"PF02886.20",8,1
"PF02928.19",-7,2
"PF02929.20",1,2
"PF02933.20",-13,1
"PF02933.20",-11,10
"PF02990.19",-9,4
"PF02990.19",-7,11
"PF02990.19",-6,8
"PF02990.19",18,5
"PF03018.17",-83,1
"PF03018.17",-77,2
"PF03018.17",1,2
"PF03018.17",3,1
"PF03031.21",-106,4
"PF03061.25",1,3
"PF03061.25",3,1
"PF03061.25",4,2
"PF03061.25",6,1
"PF03061.25",8,1
"PF03061.25",9,2
"PF03061.25",10,1
"PF03080.18",-25,3
"PF03080.18",-24,2
"PF03080.18",-23,1
"PF03080.18",-22,1
"PF03080.18",-18,1
"PF03080.18",-16,1
"PF03080.18",-11,5
"PF03080.18",-10,10
"PF03080.18",-9,6
"PF03080.18",-8,1
"PF03080.18",-4,1
"PF03080.18",3,1
"PF03099.22",-1,2
"PF03106.18",83,2
"PF03106.18",99,1
"PF03106.18",100,1
"PF03106.18",101,1
"PF03106.18",104,2
"PF03106.18",106,1
"PF03141.19",1,11
"PF03141.19",22,1
"PF03141.19",23,1
"PF03141.19",41,1
"PF03144.28",-35,2
"PF03144.28",-16,1
"PF03144.28",-15,3
"PF03144.28",-14,2
"PF03144.28",-13,1
"PF03144.28",-12,2
"PF03144.28",-10,2
"PF03144.28",-9,3
"PF03144.28",-7,1
"PF03145.19",25,1
"PF03145.19",27,1
"PF03145.19",28,1
"PF03159.21",33,1
"PF03159.21",42,1
"PF03159.21",47,2
"PF03159.21",48,2
"PF03168.16",-8,1
"PF03168.16",-6,2
"PF03168.16",-5,2
"PF03168.16",-4,2
"PF03168.16",-1,1
"PF03168.16",1,1
"PF03168.16",4,1
"PF03168.16",9,2
"PF03168.16",10,1
"PF03168.16",13,1
"PF03168.16",21,1
"PF03171.23",-181,1
"PF03171.23",-77,1
"PF03171.23",-65,1
"PF03171.23",-55,1
"PF03171.23",-24,1
"PF03171.23",-21,1
"PF03171.23",1,1
"PF03171.23",4,1
"PF03171.23",7,1
"PF03171.23",8,1
"PF03171.23",10,1
"PF03171.23",15,2
"PF03178.18",-1070,1
"PF03178.18",-1068,1
"PF03178.18",-906,2
"PF03178.18",-849,1
"PF03178.18",-679,1
"PF03283.16",1,4
"PF03291.19",-13,1
"PF03291.19",32,2
"PF03330.21",-34,2
"PF03330.21",-32,1
"PF03330.21",-31,1
"PF03330.21",-30,2
"PF03330.21",-29,6
"PF03330.21",-28,35
"PF03330.21",-25,2
"PF03330.21",-1,6
"PF03332.16",-19,2
"PF03351.20",1,3
"PF03351.20",3,1
"PF03358.18",-21,1
"PF03358.18",-9,3
"PF03358.18",-8,2
"PF03358.18",-7,5
"PF03358.18",-6,2
"PF03358.18",-5,2
"PF03358.18",-4,1
"PF03358.18",-3,1
"PF03358.18",20,4
"PF03358.18",24,1
"PF03360.19",-15,2
"PF03360.19",-14,5
"PF03360.19",-12,5
"PF03372.26",-461,1
"PF03372.26",-458,1
"PF03372.26",-456,2
"PF03372.26",-211,1
"PF03372.26",-25,2
"PF03372.26",-1,5
"PF03372.26",1,28
"PF03372.26",19,1
"PF03372.26",27,1
"PF03372.26",28,1
"PF03372.26",31,1
"PF03372.26",32,1
"PF03372.26",67,1
"PF03385.20",-67,2
"PF03404.19",9,3
"PF03407.19",-28,1
"PF03407.19",-21,1
"PF03416.22",15,2
"PF03447.19",-1,3
"PF03456.21",-44,1
"PF03456.21",-42,1
"PF03461.18",-1,2
"PF03461.18",25,2
"PF03476.19",1,3
"PF03492.18",-25,1
"PF03492.18",29,1
"PF03641.17",-38,3
"PF03641.17",-37,6
"PF03641.17",-36,1
"PF03641.17",-5,1
"PF03643.18",28,2
"PF03644.16",12,5
"PF03662.17",6,9
"PF03662.17",8,1
"PF03662.17",87,2
"PF03721.17",17,4
"PF03721.17",18,2
"PF03721.17",19,3
"PF03725.18",301,1
"PF03725.18",347,2
"PF03764.21",-22,1
"PF03764.21",-21,3
"PF03834.17",-7,1
"PF03834.17",-3,1
"PF03876.20",1,3
"PF03950.21",9,2
"PF03982.16",-53,2
"PF03982.16",-48,2
"PF03982.16",58,1
"PF03982.16",59,1
"PF04030.17",-31,2
"PF04030.17",-29,1
"PF04042.19",14,2
"PF04045.17",-1,1
"PF04045.17",24,1
"PF04055.24",-1,7
"PF04055.24",7,1
"PF04055.24",8,4
"PF04055.24",11,1
"PF04055.24",14,1
"PF04055.24",15,1
"PF04055.24",19,1
"PF04072.17",7,2
"PF04083.19",15,1
"PF04083.19",81,1
"PF04083.19",84,1
"PF04083.19",86,2
"PF04106.15",-58,2
"PF04107.16",-27,3
"PF04139.16",-7,2
"PF04199.16",48,4
"PF04263.19",-8,2
"PF04321.20",-6,2
"PF04321.20",-4,1
"PF04321.20",1,1
"PF04321.20",80,1
"PF04389.20",-12,1
"PF04389.20",-8,1
"PF04389.20",32,1
"PF04427.21",-9,2
"PF04427.21",-1,2
"PF04427.21",1,2
"PF04488.18",-10,2
"PF04488.18",-9,1
"PF04526.16",-9,4
"PF04526.16",-7,1
"PF04526.16",-6,6
"PF04526.16",-5,2
"PF04548.19",24,1
"PF04548.19",40,1
"PF04577.17",-34,1
"PF04577.17",-10,1
"PF04577.17",23,1
"PF04577.17",25,1
"PF04628.16",-1,4
"PF04646.15",8,2
"PF04646.15",9,7
"PF04646.15",10,3
"PF04646.15",11,9
"PF04646.15",12,1
"PF04679.18",-8,1
"PF04679.18",-7,2
"PF04679.18",-3,1
"PF04755.15",1,4
"PF04765.16",1,1
"PF04765.16",26,1
"PF04833.18",-9,1
"PF04833.18",-8,10
"PF04833.18",-7,8
"PF04833.18",-5,3
"PF04851.18",14,1
"PF04851.18",15,5
"PF04851.18",16,3
"PF04851.18",17,2
"PF04851.18",23,1
"PF04851.18",25,1
"PF04900.15",-23,2
"PF04926.18",4,2
"PF04937.18",-214,1
"PF04937.18",-1,1
"PF04937.18",302,1
"PF05018.16",15,1
"PF05018.16",17,1
"PF05018.16",21,1
"PF05018.16",216,1
"PF05047.19",-10,3
"PF05047.19",-9,1
"PF05047.19",-6,1
"PF05050.15",-1,4
"PF05056.15",11,6
"PF05056.15",169,1
"PF05057.17",32,1
"PF05057.17",33,2
"PF05057.17",35,1
"PF05057.17",38,2
"PF05057.17",63,4
"PF05057.17",68,1
"PF05063.17",-112,1
"PF05063.17",-19,1
"PF05116.16",-31,3
"PF05116.16",-27,1
"PF05116.16",-20,2
"PF05116.16",1,1
"PF05183.15",-7,1
"PF05183.15",-1,4
"PF05188.20",1,1
"PF05188.20",10,1
"PF05193.24",-159,2
"PF05193.24",-158,2
"PF05193.24",-151,2
"PF05193.24",-56,1
"PF05193.24",58,1
"PF05193.24",59,2
"PF05193.24",60,4
"PF05193.24",61,1
"PF05193.24",62,1
"PF05193.24",64,6
"PF05193.24",70,2
"PF05193.24",71,1
"PF05193.24",73,1
"PF05193.24",74,1
"PF05193.24",80,2
"PF05368.16",-32,1
"PF05368.16",259,1
"PF05577.15",-23,1
"PF05577.15",68,1
"PF05608.15",-1,4
"PF05691.15",1,1
"PF05691.15",9,2
"PF05691.15",11,2
"PF05691.15",12,6
"PF05691.15",13,2
"PF05691.15",14,1
"PF05697.16",305,2
"PF05705.17",-34,1
"PF05705.17",1,1
"PF05721.16",1,2
"PF05879.15",-1,6
"PF05899.15",1,2
"PF05910.15",-3,2
"PF05910.15",22,1
"PF05922.19",-30,1
"PF05922.19",-9,3
"PF05922.19",31,1
"PF05922.19",204,1
"PF05970.17",-23,1
"PF05970.17",-3,1
"PF05970.17",-1,1
"PF05970.17",1,3
"PF05970.17",4,1
"PF05970.17",6,2
"PF05970.17",8,2
"PF05970.17",10,1
"PF05970.17",11,1
"PF05970.17",18,2
"PF05970.17",19,1
"PF05970.17",22,1
"PF05970.17",23,1
"PF05970.17",26,1
"PF05970.17",27,1
"PF05970.17",34,1
"PF05970.17",35,1
"PF05970.17",36,4
"PF05970.17",39,2
"PF05970.17",40,1
"PF05970.17",44,1
"PF05970.17",45,2
"PF05970.17",46,1
"PF05970.17",53,1
"PF05970.17",54,1
"PF05970.17",59,1
"PF05970.17",60,2
"PF05970.17",64,1
"PF05970.17",65,1
"PF05970.17",66,1
"PF05970.17",74,1
"PF05970.17",77,1
"PF05970.17",98,1
"PF05970.17",115,1
"PF05970.17",152,1
"PF05970.17",251,1
"PF06026.17",-25,5
"PF06045.14",73,2
"PF06110.14",-4,1
"PF06110.14",-3,1
"PF06258.14",-6,2
"PF06258.14",-5,2
"PF06258.14",-4,1
"PF06325.16",19,2
"PF06414.15",48,2
"PF06414.15",49,2
"PF06414.15",51,1
"PF06414.15",52,1
"PF06414.15",54,2
"PF06814.16",-78,2
"PF06814.16",-76,1
"PF06830.14",-132,1
"PF06830.14",-130,1
"PF06830.14",-83,1
"PF06883.15",-4,2
"PF06925.14",-8,4
"PF06964.15",-422,2
"PF06964.15",-421,1
"PF06964.15",-420,2
"PF06964.15",-417,1
"PF06964.15",-1,3
"PF06964.15",1,7
"PF06974.16",-277,1
"PF06974.16",-25,2
"PF06974.16",-24,9
"PF07002.19",-97,1
"PF07002.19",-54,1
"PF07002.19",-22,1
"PF07002.19",-17,13
"PF07002.19",-14,3
"PF07002.19",-10,2
"PF07107.14",-8,2
"PF07466.14",-84,1
"PF07466.14",-76,1
"PF07466.14",-74,1
"PF07522.17",-40,1
"PF07522.17",-39,1
"PF07522.17",-38,2
"PF07712.15",15,2
"PF07712.15",36,1
"PF07712.15",74,1
"PF07714.20",-748,1
"PF07714.20",-458,1
"PF07714.20",-149,1
"PF07714.20",-63,2
"PF07714.20",-34,1
"PF07714.20",-23,1
"PF07714.20",-20,2
"PF07714.20",-17,1
"PF07714.20",-3,1
"PF07714.20",1,1
"PF07714.20",43,2
"PF07722.16",-34,1
"PF07722.16",-12,2
"PF07724.17",-1,1
"PF07724.17",1,4
"PF07725.15",-16,2
"PF07725.15",-14,1
"PF07725.15",-13,5
"PF07725.15",7,13
"PF07725.15",9,2
"PF07725.15",12,1
"PF07725.15",14,1
"PF07725.15",20,1
"PF07731.17",-74,1
"PF07731.17",-71,1
"PF07731.17",-68,2
"PF07731.17",-66,3
"PF07731.17",-65,7
"PF07731.17",-64,2
"PF07731.17",-61,1
"PF07731.17",-60,3
"PF07731.17",-59,3
"PF07731.17",-58,2
"PF07731.17",-57,4
"PF07731.17",-56,4
"PF07731.17",-55,1
"PF07731.17",-54,2
"PF07731.17",-52,2
"PF07731.17",-51,1
"PF07731.17",-50,2
"PF07731.17",-49,2
"PF07731.17",-48,3
"PF07731.17",-45,1
"PF07731.17",-44,2
"PF07731.17",-43,1
"PF07731.17",-42,2
"PF07731.17",-41,1
"PF07731.17",-39,1
"PF07731.17",-33,1
"PF07731.17",-30,2
"PF07731.17",-29,2
"PF07731.17",-28,1
"PF07731.17",-27,1
"PF07731.17",-26,1
"PF07731.17",-25,7
"PF07731.17",-24,11
"PF07731.17",-23,1
"PF07731.17",-22,1
"PF07731.17",-20,1
"PF07731.17",-17,1
"PF07731.17",-10,1
"PF07731.17",1,1
"PF07731.17",20,1
"PF07732.18",-25,1
"PF07732.18",-24,1
"PF07732.18",-23,1
"PF07732.18",-9,1
"PF07732.18",-8,1
"PF07732.18",-6,1
"PF07732.18",-5,4
"PF07732.18",-4,4
"PF07732.18",-3,1
"PF07732.18",-1,70
"PF07732.18",3,1
"PF07744.16",1,2
"PF07744.16",3,1
"PF07744.16",6,2
"PF07748.16",-23,1
"PF07748.16",13,1
"PF07748.16",24,4
"PF07748.16",26,2
"PF07859.16",-41,1
"PF07859.16",-16,1
"PF07859.16",-13,1
"PF07859.16",30,1
"PF07883.14",-149,1
"PF07883.14",-109,1
"PF07944.15",215,2
"PF07944.15",216,1
"PF07970.15",-49,1
"PF07970.15",-45,1
"PF07970.15",-39,1
"PF07977.16",1,2
"PF07977.16",15,1
"PF07986.15",-14,1
"PF07986.15",-12,3
"PF07986.15",-6,2
"PF07986.15",-5,4
"PF07992.17",-18,2
"PF07992.17",-5,3
"PF07992.17",-1,1
"PF07992.17",21,1
"PF07992.17",23,1
"PF07992.17",123,1
"PF07992.17",127,1
"PF07992.17",142,2
"PF07992.17",152,2
"PF07992.17",182,1
"PF07992.17",198,2
"PF07993.15",-1,1
"PF07993.15",15,1
"PF08007.15",1,1
"PF08007.15",5,1
"PF08030.15",7,1
"PF08030.15",8,2
"PF08030.15",12,2
"PF08059.16",-1,4
"PF08154.15",10,6
"PF08170.15",-8,2
"PF08211.15",10,3
"PF08214.14",51,1
"PF08214.14",55,1
"PF08214.14",64,1
"PF08221.14",17,3
"PF08240.15",-40,1
"PF08240.15",-21,1
"PF08240.15",25,1
"PF08241.15",-37,1
"PF08241.15",-30,1
"PF08241.15",-19,2
"PF08241.15",-11,1
"PF08241.15",-8,1
"PF08241.15",-1,2
"PF08241.15",55,1
"PF08242.15",-25,1
"PF08242.15",55,1
"PF08245.15",-1,2
"PF08263.15",-8,1
"PF08263.15",4,8
"PF08263.15",5,28
"PF08263.15",6,17
"PF08263.15",7,2
"PF08263.15",8,2
"PF08263.15",10,1
"PF08263.15",11,3
"PF08263.15",12,2
"PF08263.15",14,1
"PF08263.15",888,1
"PF08267.15",6,5
"PF08267.15",8,1
"PF08267.15",19,1
"PF08276.14",7,17
"PF08276.14",9,13
"PF08276.14",10,2
"PF08276.14",12,3
"PF08276.14",13,1
"PF08276.14",14,1
"PF08276.14",17,1
"PF08276.14",267,1
"PF08320.15",-6,2
"PF08323.14",-1,1
"PF08323.14",5,1
"PF08323.14",6,3
"PF08387.13",-89,2
"PF08387.13",-48,1
"PF08387.13",-36,1
"PF08387.13",-31,1
"PF08387.13",-27,2
"PF08387.13",-25,1
"PF08387.13",-21,1
"PF08387.13",-20,3
"PF08387.13",-19,2
"PF08387.13",-18,2
"PF08387.13",-17,3
"PF08387.13",-16,2
"PF08387.13",-15,1
"PF08387.13",-14,4
"PF08387.13",-12,1
"PF08387.13",26,1
"PF08387.13",27,4
"PF08387.13",28,7
"PF08387.13",30,7
"PF08387.13",32,1
"PF08387.13",33,3
"PF08387.13",40,1
"PF08387.13",43,1
"PF08423.14",23,1
"PF08423.14",46,1
"PF08436.15",6,2
"PF08436.15",18,1
"PF08445.13",12,1
"PF08445.13",13,1
"PF08445.13",14,2
"PF08445.13",15,3
"PF08445.13",17,2
"PF08447.15",-8,5
"PF08447.15",-7,4
"PF08472.13",5,1
"PF08472.13",12,1
"PF08477.16",21,1
"PF08477.16",63,2
"PF08490.15",-30,1
"PF08490.15",-29,1
"PF08543.15",-1,2
"PF08545.13",-27,2
"PF08547.15",13,2
"PF08659.13",-1,1
"PF08659.13",89,1
"PF08737.13",-39,1
"PF08737.13",-38,1
"PF08737.13",27,1
"PF08797.14",-1,1
"PF08797.14",4,1
"PF08797.14",5,1
"PF08797.14",12,1
"PF09358.13",1,3
"PF09366.13",-21,2
"PF09423.13",7,2
"PF09741.12",56,1
"PF09741.12",63,2
"PF09746.12",-188,1
"PF09746.12",-183,1
"PF10220.12",60,1
"PF10220.12",65,1
"PF10236.12",3,2
"PF10250.12",-14,2
"PF10250.12",-10,4
"PF10291.12",12,1
"PF10291.12",17,1
"PF10294.12",8,1
"PF10294.12",9,1
"PF10294.12",44,1
"PF10294.12",56,1
"PF10354.12",15,3
"PF10354.12",21,1
"PF10358.12",-7,2
"PF10358.12",-1,2
"PF10358.12",1,1
"PF10358.12",17,1
"PF10358.12",20,1
"PF10358.12",21,1
"PF10358.12",22,1
"PF10358.12",24,1
"PF10431.12",12,1
"PF10431.12",13,4
"PF10433.12",151,1
"PF10433.12",180,1
"PF10433.12",324,1
"PF10433.12",330,1
"PF10483.12",-123,1
"PF10483.12",-107,1
"PF10483.12",-87,1
"PF10483.12",-71,1
"PF10531.12",28,2
"PF10613.12",-15,1
"PF10613.12",66,1
"PF10780.12",-1,2
"PF10950.11",-21,1
"PF10950.11",-20,1
"PF10950.11",-11,1
"PF10950.11",-4,1
"PF10950.11",-1,2
"PF10950.11",1,2
"PF10950.11",3,1
"PF10950.11",20,1
"PF10950.11",21,1
"PF10996.11",-7,2
"PF10996.11",-6,4
"PF10996.11",-5,1
"PF10996.11",-4,1
"PF10996.11",15,1
"PF11265.11",-26,1
"PF11265.11",-1,1
"PF11715.11",-36,1
"PF11715.11",-35,1
"PF11721.11",1,3
"PF11721.11",16,1
"PF11923.11",-357,2
"PF12146.11",-47,1
"PF12146.11",-46,1
"PF12146.11",-40,1
"PF12146.11",-24,1
"PF12146.11",-21,1
"PF12146.11",-20,3
"PF12146.11",-17,1
"PF12146.11",-16,2
"PF12146.11",-8,1
"PF12146.11",-7,5
"PF12146.11",28,1
"PF12146.11",29,11
"PF12146.11",30,2
"PF12146.11",31,1
"PF12146.11",39,1
"PF12146.11",41,1
"PF12146.11",42,2
"PF12146.11",44,1
"PF12146.11",50,3
"PF12146.11",57,1
"PF12146.11",90,1
"PF12146.11",117,1
"PF12146.11",118,1
"PF12146.11",128,1
"PF12215.11",37,2
"PF12265.11",312,2
"PF12371.11",8,2
"PF12436.11",-52,6
"PF12483.11",-24,1
"PF12483.11",-18,2
"PF12483.11",-1,2
"PF12624.10",27,1
"PF12624.10",28,1
"PF12624.10",29,1
"PF12624.10",54,1
"PF12624.10",56,1
"PF12680.10",7,1
"PF12680.10",10,1
"PF12697.10",-38,1
"PF12697.10",-32,1
"PF12697.10",-28,1
"PF12697.10",-26,1
"PF12697.10",-24,1
"PF12697.10",-23,1
"PF12697.10",-22,2
"PF12697.10",-21,1
"PF12697.10",-12,1
"PF12697.10",-11,5
"PF12697.10",-8,1
"PF12697.10",-7,1
"PF12697.10",-4,1
"PF12697.10",92,1
"PF12697.10",95,2
"PF12697.10",103,1
"PF12697.10",128,1
"PF12706.10",22,2
"PF12708.10",-52,1
"PF12708.10",1,2
"PF12708.10",3,1
"PF12708.10",4,2
"PF12708.10",5,4
"PF12708.10",13,1
"PF12708.10",15,1
"PF12708.10",16,2
"PF12708.10",20,1
"PF12710.10",-1,2
"PF12799.10",-15,2
"PF12799.10",6,1
"PF12799.10",10,1
"PF12799.10",11,1
"PF12799.10",12,8
"PF12799.10",13,3
"PF12799.10",14,2
"PF12799.10",15,2
"PF12799.10",17,3
"PF12799.10",18,1
"PF12799.10",20,1
"PF12799.10",21,1
"PF12819.10",-4,1
"PF12819.10",-1,1
"PF12819.10",1,1
"PF12872.10",4,1
"PF12872.10",5,1
"PF13086.9",45,1
"PF13086.9",49,1
"PF13086.9",69,1
"PF13086.9",73,1
"PF13091.9",-227,1
"PF13091.9",-33,1
"PF13091.9",-28,1
"PF13191.9",4,2
"PF13191.9",104,1
"PF13191.9",106,2
"PF13207.9",-4,1
"PF13207.9",-3,4
"PF13207.9",-2,2
"PF13207.9",-1,2
"PF13207.9",22,3
"PF13238.9",-1,1
"PF13238.9",13,1
"PF13238.9",15,2
"PF13238.9",27,1
"PF13292.9",17,2
"PF13292.9",18,1
"PF13307.9",-28,2
"PF13320.9",-242,2
"PF13365.9",-24,1
"PF13365.9",-22,1
"PF13365.9",-16,1
"PF13401.9",5,1
"PF13401.9",6,1
"PF13409.9",-13,2
"PF13409.9",-9,1
"PF13409.9",-7,1
"PF13409.9",-3,2
"PF13409.9",-1,1
"PF13417.9",-12,2
"PF13417.9",-7,1
"PF13417.9",-3,1
"PF13417.9",-1,1
"PF13419.9",-70,2
"PF13419.9",-1,1
"PF13419.9",14,1
"PF13419.9",152,1
"PF13420.10",1,5
"PF13420.10",6,2
"PF13426.10",-3,6
"PF13426.10",-1,7
"PF13434.9",-77,1
"PF13434.9",-64,2
"PF13434.9",150,2
"PF13434.9",151,1
"PF13434.9",152,1
"PF13439.9",-24,1
"PF13439.9",-14,2
"PF13439.9",-13,1
"PF13439.9",-11,4
"PF13439.9",-9,1
"PF13439.9",-8,2
"PF13439.9",-6,2
"PF13450.9",54,1
"PF13450.9",71,1
"PF13456.9",-16,1
"PF13456.9",-15,1
"PF13456.9",-11,1
"PF13456.9",-3,2
"PF13456.9",-1,3
"PF13456.9",9,1
"PF13456.9",22,1
"PF13458.9",-10,1
"PF13458.9",-7,1
"PF13458.9",-6,3
"PF13458.9",-5,2
"PF13458.9",-4,5
"PF13458.9",-1,3
"PF13460.9",-32,1
"PF13460.9",-11,2
"PF13460.9",-8,1
"PF13460.9",-6,1
"PF13460.9",-1,1
"PF13460.9",6,1
"PF13460.9",9,2
"PF13460.9",10,4
"PF13460.9",65,1
"PF13477.9",-17,2
"PF13481.9",14,2
"PF13489.9",10,1
"PF13489.9",23,1
"PF13489.9",25,1
"PF13506.9",-54,2
"PF13506.9",-53,2
"PF13506.9",1,1
"PF13519.9",-7,2
"PF13519.9",-4,1
"PF13519.9",21,2
"PF13519.9",22,2
"PF13519.9",45,2
"PF13520.9",-23,1
"PF13520.9",-21,3
"PF13520.9",-18,1
"PF13522.9",-55,1
"PF13522.9",-54,3
"PF13522.9",-53,1
"PF13522.9",-23,7
"PF13532.9",-16,1
"PF13532.9",1,1
"PF13532.9",33,1
"PF13537.9",-43,2
"PF13537.9",-41,3
"PF13541.9",-14,1
"PF13541.9",13,1
"PF13541.9",14,1
"PF13561.9",-15,1
"PF13561.9",-6,1
"PF13561.9",16,1
"PF13561.9",25,2
"PF13561.9",26,1
"PF13561.9",27,1
"PF13561.9",40,2
"PF13561.9",41,1
"PF13561.9",53,2
"PF13561.9",54,1
"PF13561.9",68,1
"PF13561.9",79,2
"PF13561.9",80,1
"PF13561.9",88,1
"PF13563.9",-30,2
"PF13579.9",-20,1
"PF13579.9",-17,1
"PF13579.9",-11,4
"PF13579.9",-10,2
"PF13579.9",-9,3
"PF13579.9",-7,2
"PF13589.9",15,2
"PF13589.9",17,1
"PF13589.9",18,1
"PF13589.9",25,1
"PF13589.9",29,1
"PF13589.9",50,1
"PF13589.9",58,1
"PF13589.9",71,1
"PF13589.9",73,2
"PF13589.9",76,2
"PF13589.9",77,1
"PF13599.9",-1,2
"PF13599.9",8,1
"PF13602.9",-17,1
"PF13602.9",5,1
"PF13604.9",14,1
"PF13604.9",22,1
"PF13620.9",1,1
"PF13620.9",19,2
"PF13649.9",-34,1
"PF13649.9",-30,1
"PF13649.9",-18,2
"PF13649.9",-1,1
"PF13649.9",56,1
"PF13671.9",8,1
"PF13671.9",12,1
"PF13671.9",18,1
"PF13671.9",30,1
"PF13672.9",33,2
"PF13673.10",6,1
"PF13673.10",8,1
"PF13673.10",12,1
"PF13673.10",13,2
"PF13673.10",14,1
"PF13673.10",15,1
"PF13673.10",17,4
"PF13673.10",20,1
"PF13673.10",21,1
"PF13676.9",-11,2
"PF13676.9",5,1
"PF13676.9",19,1
"PF13676.9",20,1
"PF13676.9",27,1
"PF13676.9",42,1
"PF13676.9",46,1
"PF13676.9",47,2
"PF13676.9",57,1
"PF13676.9",66,1
"PF13676.9",80,1
"PF13676.9",259,1
"PF13692.9",-51,1
"PF13692.9",-22,2
"PF13692.9",-19,2
"PF13720.9",-11,1
"PF13720.9",-10,1
"PF13738.9",-81,1
"PF13738.9",-75,1
"PF13738.9",-5,2
"PF13738.9",142,1
"PF13738.9",145,3
"PF13740.9",194,2
"PF13839.9",-1,1
"PF13839.9",12,1
"PF13844.9",-42,1
"PF13844.9",3,1
"PF13848.9",-13,3
"PF13848.9",-1,3
"PF13855.9",-74,1
"PF13855.9",-71,1
"PF13855.9",-23,1
"PF13855.9",-21,1
"PF13855.9",-20,8
"PF13855.9",-19,2
"PF13855.9",-18,3
"PF13855.9",-17,5
"PF13855.9",-16,11
"PF13855.9",-15,16
"PF13855.9",-14,7
"PF13855.9",-12,1
"PF13855.9",-10,2
"PF13855.9",-7,2
"PF13855.9",-1,1
"PF13855.9",1,2
"PF13855.9",9,2
"PF13855.9",11,11
"PF13855.9",12,7
"PF13855.9",13,13
"PF13855.9",14,36
"PF13855.9",15,52
"PF13855.9",16,125
"PF13855.9",17,52
"PF13855.9",18,38
